법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
염창동,성원,59.91,33000,2001,2016-01-08,12,김포공항역,개통 전
가양동,가양2단지(성지),39.6,22000,1992,2016-01-04,9,김포공항역,개통 전
공항동,송정제이빌101동,84.99,33000,2003,2016-01-10,2,김포공항역,개통 전
등촌동,한사랑2삼성,59.37,35000,1999,2016-01-06,12,김포공항역,개통 전
등촌동,주공3,37.67,25800,1995,2016-01-12,10,김포공항역,개통 전
화곡동,강서힐스테이트,152.1,88672,2015,2016-01-04,4,김포공항역,개통 전
등촌동,주공10,58.14,35500,1995,2016-01-09,11,김포공항역,개통 전
마곡동,길훈,51.28,30000,1989,2016-01-08,2,김포공항역,개통 전
방화동,방화5,33.18,18500,1994,2016-01-09,7,김포공항역,개통 전
염창동,현대2,59.39,29700,1993,2016-01-05,2,김포공항역,개통 전
가양동,가양강나루현대,84.98,47000,1999,2016-01-04,15,김포공항역,개통 전
가양동,가양2단지(성지),34.44,18350,1992,2016-01-04,9,김포공항역,개통 전
방화동,신동아,59.4,29990,1995,2016-01-01,12,김포공항역,개통 전
화곡동,태영그린(917-16),69.68,20500,2004,2016-01-02,4,김포공항역,개통 전
방화동,AirPalace(619-7),14.1,9800,2013,2016-01-02,8,김포공항역,개통 전
등촌동,주공5,37.67,24450,1995,2016-02-23,11,김포공항역,개통 전
마곡동,마곡푸르지오,84.99,57300,2008,2016-02-13,9,김포공항역,개통 전
화곡동,화곡동복지,53.94,15800,1974,2016-02-20,3,김포공항역,개통 전
등촌동,대림아르빌아파트,72.73,33600,2002,2016-02-19,7,김포공항역,개통 전
가양동,일신건영휴먼빌,84.95,47800,2004,2016-02-18,14,김포공항역,개통 전
염창동,강변한솔솔파크,84.69,43700,2005,2016-02-14,2,김포공항역,개통 전
마곡동,한림리첸빌101동,84.42,35000,2005,2016-02-24,8,김포공항역,개통 전
화곡동,강서힐스테이트,59.99,50800,2015,2016-02-26,6,김포공항역,개통 전
공항동,공항동부센트레빌,84.99,41700,2009,2016-02-29,2,김포공항역,개통 전
등촌동,부영,80.64,42500,1994,2016-02-26,6,김포공항역,개통 전
화곡동,서광프리메라,84.37,33900,2006,2016-02-24,13,김포공항역,개통 전
가양동,강변,49.5,28400,1992,2016-02-22,2,김포공항역,개통 전
마곡동,마곡푸르지오,84.99,55300,2008,2016-02-17,2,김포공항역,개통 전
등촌동,코오롱하늘채,59.95,32500,2003,2016-02-26,2,김포공항역,개통 전
등촌동,등촌라인(조합),59.91,31500,1997,2016-02-29,5,김포공항역,개통 전
내발산동,수산오성,84.94,35500,2002,2016-02-20,12,김포공항역,개통 전
