법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
산수동,금호두암타운,94.58,12500,1993,2006-04-03,6,광주 1호선,공사 중
학동,아남,59.76,6000,1994,2006-04-26,15,광주 1호선,공사 중
학동,평화맨션,84.51,7450,1984,2006-04-05,14,광주 1호선,공사 중
학동,자민맨션,76.05,5100,1984,2006-04-17,2,광주 1호선,공사 중
학동,아남,59.06,6900,1994,2006-04-24,3,광주 1호선,공사 중
운림동,무등파크맨션1차,119.83,13200,1990,2006-04-01,12,광주 1호선,공사 중
운림동,라인광명,59.88,7300,1997,2006-04-10,9,광주 1호선,공사 중
운림동,라인2차,160.02,21000,1992,2006-04-22,9,광주 1호선,공사 중
용산동,한국,59.88,6600,1997,2006-04-05,12,광주 1호선,공사 중
산수동,동산로얄,84.94,7200,1989,2006-04-06,8,광주 1호선,공사 중
학동,삼익세라믹,84.87,8800,1989,2006-04-18,1,광주 1호선,공사 중
운림동,무등파크맨션1차,119.83,13000,1990,2006-04-18,9,광주 1호선,공사 중
지산동,이화맨션,54.77,4000,1983,2006-04-11,3,광주 1호선,공사 중
지산동,삼성,84.945,9350,1991,2006-04-14,3,광주 1호선,공사 중
계림동,금호,84.93,13000,1996,2006-04-14,5,광주 1호선,공사 중
산수동,해광파크,84.61,7000,1990,2006-04-07,4,광주 1호선,공사 중
용산동,호반맨션,59.96,4800,1991,2006-04-03,10,광주 1호선,공사 중
학동,아남,195.61,24500,1994,2006-04-05,4,광주 1호선,공사 중
지산동,동산,56.35,4800,1981,2006-04-03,4,광주 1호선,공사 중
산수동,동산로얄,116.28,9800,1989,2006-04-04,6,광주 1호선,공사 중
운림동,운림글로벌,84.8047,19690,2005,2006-05-27,6,광주 1호선,공사 중
학동,아남,195.61,18000,1994,2006-05-22,10,광주 1호선,공사 중
학동,금호베스트빌,126.274,22500,2002,2006-05-20,20,광주 1호선,공사 중
운림동,운림글로벌,84.7953,14448,2005,2006-05-19,7,광주 1호선,공사 중
용산동,동산타워,84.99,6920,1991,2006-05-22,18,광주 1호선,공사 중
학동,현대,84.87,12350,1998,2006-05-15,2,광주 1호선,공사 중
소태동,수정맨션,44.5,3000,1979,2006-05-27,2,광주 1호선,공사 중
운림동,무등파크맨션2차,139.66,12000,1992,2006-05-30,1,광주 1호선,공사 중
지산동,푸른맨션,63.27,4000,1983,2006-05-10,2,광주 1호선,공사 중
계림동,금호,59.85,9300,1996,2006-05-16,4,광주 1호선,공사 중
학동,금호베스트빌,126.274,22300,2002,2006-05-12,7,광주 1호선,공사 중
운림동,무등스위트맨션,84.95,11500,1995,2006-05-20,10,광주 1호선,공사 중
계림동,금호,134.76,23000,1996,2006-05-16,15,광주 1호선,공사 중
운림동,남해오네뜨빌,143.04,28600,2006,2006-05-09,5,광주 1호선,공사 중
소태동,수정맨션,81.28,5800,1979,2006-05-10,2,광주 1호선,공사 중
소태동,모아미래도,84.64,15500,2003,2006-05-11,5,광주 1호선,공사 중
학동,평화맨션,84.51,8100,1984,2006-05-20,5,광주 1호선,공사 중
산수동,명성맨션,59.49,4550,1984,2006-05-25,3,광주 1호선,공사 중
운림동,라인1차,160.02,14311,1991,2006-05-15,10,광주 1호선,공사 중
지산동,삼성,127.67,13900,1991,2006-05-20,11,광주 1호선,공사 중
소태동,모아미래도,84.64,13700,2003,2006-05-30,10,광주 1호선,공사 중
계림동,금호,84.93,15350,1996,2006-05-22,8,광주 1호선,공사 중
학동,미라보,175.66,15500,1992,2006-05-03,6,광주 1호선,공사 중
학동,아남,197.21,16300,1994,2006-05-25,8,광주 1호선,공사 중
용산동,호반맨션,59.04,4500,1991,2006-05-27,10,광주 1호선,공사 중
산수동,금호두암타운,94.58,9400,1993,2006-05-16,11,광주 1호선,공사 중
운림동,남해오네뜨빌,140.78,27778,2006,2006-05-04,6,광주 1호선,공사 중
소태동,모아미래도,84.64,15000,2003,2006-05-08,16,광주 1호선,공사 중
