법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
구미동,무지개(5단지)(청구),58.49,34000,1995,2008-01-03,8,정자역,개통 전
구미동,무지개(3단지)(건영),53.83,25800,1996,2008-01-04,12,정자역,개통 전
야탑동,현대I-PARK,119.7809,34000,2003,2008-01-02,11,정자역,개통 전
서현동,시범우성,59.73,40650,1991,2008-02-22,3,정자역,개통 전
구미동,까치마을(2단지)(주공),49.36,24800,1995,2008-02-21,6,정자역,개통 전
서현동,효자촌(임광),59.73,30500,1992,2008-02-19,1,정자역,개통 전
금곡동,청솔마을(한라),58.8,37000,1995,2008-02-20,11,정자역,개통 전
구미동,하얀마을(5단지)(주공),39.01,17000,1995,2008-02-25,13,정자역,개통 전
금곡동,청솔마을(주공9단지),36.54,15500,1995,2008-02-22,7,정자역,개통 전
정자동,한솔마을(6단지)(주공),39.87,24000,1995,2008-02-23,9,정자역,개통 전
구미동,까치마을(2단지)(주공),58.14,34000,1995,2008-02-18,8,정자역,개통 전
수내동,양지마을(5단지)(한양501-514),35.1,16100,1992,2008-02-29,7,정자역,개통 전
야탑동,장미마을(현대),41.76,20450,1993,2008-02-28,3,정자역,개통 전
이매동,이매촌(금강),50.82,35500,1992,2008-02-04,8,정자역,개통 전
구미동,무지개(12단지)(주공뜨란체),49.67,23000,1995,2008-02-16,10,정자역,개통 전
야탑동,매화마을(주공3),41.85,20400,1993,2008-02-14,1,정자역,개통 전
정자동,느티마을(4단지)(공무원),58.71,52500,1994,2008-02-27,12,정자역,개통 전
정자동,한솔마을(4단지)(주공),35.28,16900,1994,2008-02-28,7,정자역,개통 전
서현동,효자촌(화성),53.82,30100,1994,2008-02-20,7,정자역,개통 전
금곡동,청솔마을(공무원),58.71,37000,1994,2008-02-28,6,정자역,개통 전
정자동,한솔마을(4단지)(주공),42.75,25300,1994,2008-02-23,18,정자역,개통 전
금곡동,청솔마을(유천),40.5,18000,1995,2008-02-16,15,정자역,개통 전
수내동,양지마을(5단지)(한양501-514),35.1,16750,1992,2008-02-26,15,정자역,개통 전
수내동,양지마을(5단지)(한양501-514),35.1,16800,1992,2008-02-28,13,정자역,개통 전
수내동,양지마을(5단지)(한양501-514),42.56,21500,1992,2008-02-28,7,정자역,개통 전
구미동,무지개(1단지)(대림),47.52,22750,1995,2008-02-29,13,정자역,개통 전
구미동,하얀마을(5단지)(주공),35.28,15900,1995,2008-02-27,8,정자역,개통 전
이매동,아름마을(풍림),59.55,37500,1993,2008-02-05,1,정자역,개통 전
정자동,한솔마을(4단지)(주공),36.0,17000,1994,2008-02-21,4,정자역,개통 전
정자동,한솔마을(6단지)(주공),37.67,19000,1995,2008-02-23,8,정자역,개통 전
구미동,무지개(12단지)(주공뜨란체),49.36,20000,1995,2008-02-26,4,정자역,개통 전
수내동,양지마을(5단지)(한양501-514),35.1,14100,1992,2008-02-18,5,정자역,개통 전
구미동,까치마을(2단지)(주공),58.14,34050,1995,2008-02-13,6,정자역,개통 전
정자동,한솔마을(4단지)(주공),41.85,20600,1994,2008-02-19,12,정자역,개통 전
정자동,한솔마을(4단지)(주공),42.75,24000,1994,2008-02-23,14,정자역,개통 전
정자동,한솔마을(1단지)(청구),49.35,25450,1994,2008-02-19,6,정자역,개통 전
금곡동,청솔마을(주공9단지),42.84,22700,1995,2008-02-21,5,정자역,개통 전
이매동,이매촌(진흥),59.58,43900,1993,2008-02-23,12,정자역,개통 전
분당동,샛별마을(라이프),58.17,32650,1992,2008-02-17,6,정자역,개통 전
분당동,샛별마을(삼부),59.82,36000,1992,2008-02-12,3,정자역,개통 전
금곡동,청솔마을(주공9단지),36.54,16100,1995,2008-02-19,14,정자역,개통 전
수내동,양지마을(5단지)(한양501-514),35.1,16200,1992,2008-02-28,7,정자역,개통 전
구미동,하얀마을(5단지)(주공),35.28,14450,1995,2008-02-18,10,정자역,개통 전
수내동,양지마을(5단지)(한양501-514),35.1,15500,1992,2008-02-21,15,정자역,개통 전
