Location,Complex,Area(m²),Price(₩10k),Built_Year,Contract_Date,Floor,Station,Phase
배곧동,한라비발디캠퍼스2차,113.0232,67000,2018,2020-02-22,21,UnjeongCentral,Before
능곡동,시흥능곡엘드수목토,84.685,37000,2008,2020-02-26,15,UnjeongCentral,Before
배곧동,호반베르디움센트로하임,65.9448,43000,2017,2020-02-05,4,UnjeongCentral,Before
배곧동,시흥배곧신도시골드클래스,73.8102,40970,2016,2020-02-11,20,UnjeongCentral,Before
은행동,대우푸르지오3차,59.258,24500,1998,2020-02-05,15,UnjeongCentral,Before
정왕동,신우,101.991,24350,1996,2020-02-11,5,UnjeongCentral,Before
배곧동,한라비발디캠퍼스2차,84.9488,52000,2018,2020-02-20,26,UnjeongCentral,Before
포동,동진,59.91,15000,1992,2020-02-13,3,UnjeongCentral,Before
장현동,새재마을청구,59.99,21800,2001,2020-02-22,6,UnjeongCentral,Before
거모동,동원,53.64,9500,1991,2020-02-05,3,UnjeongCentral,Before
은행동,연희,44.73,9000,1986,2020-02-01,5,UnjeongCentral,Before
배곧동,시흥배곧C1호반써밋플레이스,84.9894,35000,2019,2020-02-21,10,UnjeongCentral,Before
은행동,대우2차,48.664,17000,1997,2020-02-08,6,UnjeongCentral,Before
월곶동,풍림아이원3차,115.518,32000,2005,2020-02-21,10,UnjeongCentral,Before
정왕동,삼성,84.974,21500,1996,2020-02-20,10,UnjeongCentral,Before
은행동,산호아파트,49.22,14800,1989,2020-02-07,5,UnjeongCentral,Before
정왕동,미주,59.91,17200,1996,2020-02-19,4,UnjeongCentral,Before
월곶동,월곶4차풍림아이원,84.842,25800,2006,2020-02-13,15,UnjeongCentral,Before
미산동,해가든더클래식,148.8,36500,2009,2020-02-25,17,UnjeongCentral,Before
정왕동,미주,59.91,17800,1996,2020-02-21,7,UnjeongCentral,Before
은행동,벽산3차,84.99,27900,1998,2020-02-10,18,UnjeongCentral,Before
정왕동,미주,84.87,21500,1996,2020-02-19,2,UnjeongCentral,Before
매화동,매화마을홍익,59.79,16500,2000,2020-02-22,8,UnjeongCentral,Before
월곶동,풍림아이원3차,84.829,26000,2005,2020-02-22,3,UnjeongCentral,Before
월곶동,풍림아이원1차,152.91,32000,2002,2020-02-10,13,UnjeongCentral,Before
능곡동,시흥능곡엘드수목토,84.685,32000,2008,2020-02-17,2,UnjeongCentral,Before
하중동,참이슬마을,101.25,23700,1999,2020-02-24,2,UnjeongCentral,Before
은행동,은계센트럴타운,51.96,34000,2017,2020-02-24,17,UnjeongCentral,Before
배곧동,시흥배곧신도시 이지더원2차 에듀그린,76.618,41500,2017,2020-02-12,13,UnjeongCentral,Before
은행동,대우푸르지오3차,84.908,29100,1998,2020-02-03,9,UnjeongCentral,Before
정왕동,세종1,74.56,20500,1996,2020-02-15,3,UnjeongCentral,Before
은행동,대우푸르지오3차,99.95,30700,1998,2020-02-21,3,UnjeongCentral,Before
은행동,대우푸르지오3차,59.258,22900,1998,2020-02-24,9,UnjeongCentral,Before
월곶동,풍림아이원2차,59.989,20700,2005,2020-02-19,2,UnjeongCentral,Before
정왕동,세종2,59.88,17800,1997,2020-02-04,10,UnjeongCentral,Before
은행동,대우푸르지오3차,133.98,41700,1998,2020-02-07,5,UnjeongCentral,Before
은행동,두산,71.55,26000,1997,2020-02-22,6,UnjeongCentral,Before
정왕동,부성파스텔,59.96,20300,1997,2020-02-24,10,UnjeongCentral,Before
대야동,서강2,59.98,23000,1997,2020-02-10,18,UnjeongCentral,Before
은행동,벽산3차,59.95,22500,1998,2020-02-10,12,UnjeongCentral,Before
대야동,영남2,42.966,26000,1987,2020-02-15,6,UnjeongCentral,Before
대야동,서강2,84.99,28400,1997,2020-02-24,10,UnjeongCentral,Before
정왕동,주공2,84.64,19100,1997,2020-02-06,6,UnjeongCentral,Before
은행동,대우푸르지오4차,71.9352,33000,2004,2020-02-20,8,UnjeongCentral,Before
조남동,목감퍼스트리움,59.84,42000,2015,2020-02-15,6,UnjeongCentral,Before
능곡동,상록힐스테이트,85.0,35500,2009,2020-02-08,1,UnjeongCentral,Before
신천동,시흥5차푸르지오,123.4036,43000,2011,2020-02-24,11,UnjeongCentral,Before
장현동,새재마을대동,75.44,24000,1999,2020-02-24,2,UnjeongCentral,Before
대야동,동신,82.696,30600,2004,2020-02-06,19,UnjeongCentral,Before
은행동,대우푸르지오1차,78.9,25760,1996,2020-02-01,1,UnjeongCentral,Before
대야동,우성2,59.96,22500,1995,2020-03-11,4,UnjeongCentral,Before
장곡동,숲속마을,59.965,16800,1999,2020-03-07,3,UnjeongCentral,Before
배곧동,한라비발디캠퍼스3차,84.9973,53500,2018,2020-03-17,32,UnjeongCentral,Before
장현동,새재마을대동,84.68,32000,1999,2020-03-13,17,UnjeongCentral,Before
은행동,대우푸르지오4차,120.596,43000,2004,2020-03-12,1,UnjeongCentral,Before
장곡동,연성대우3,79.5988,33000,2000,2020-03-14,8,UnjeongCentral,Before
포동,태현아파트3차,57.18,13000,1992,2020-03-31,4,UnjeongCentral,Before
장곡동,숲속마을,59.965,22100,1999,2020-03-23,11,UnjeongCentral,Before
정왕동,서해2,62.26,18000,1998,2020-03-16,2,UnjeongCentral,Before
배곧동,시흥배곧한신더휴,84.9734,57400,2018,2020-03-16,11,UnjeongCentral,Before
장현동,새재마을대동,75.44,29000,1999,2020-03-19,7,UnjeongCentral,Before
배곧동,한라비발디캠퍼스,84.9906,53000,2017,2020-03-19,4,UnjeongCentral,Before
배곧동,한라비발디캠퍼스,71.874,46000,2017,2020-03-06,32,UnjeongCentral,Before
미산동,상아그린,59.95,13000,1995,2020-03-20,3,UnjeongCentral,Before
정왕동,아주,60.625,14800,1994,2020-03-26,12,UnjeongCentral,Before
월곶동,풍림아이원1차,59.985,21000,2002,2020-03-19,18,UnjeongCentral,Before
배곧동,시흥배곧중흥에스-클래스,84.8656,50000,2019,2020-03-03,15,UnjeongCentral,Before
정왕동,영남1,59.908,16400,1996,2020-03-30,2,UnjeongCentral,Before
장곡동,숲속마을,134.68,36400,1999,2020-03-28,3,UnjeongCentral,Before
월곶동,풍림아이원1차,32.95,12500,2002,2020-03-31,1,UnjeongCentral,Before
대야동,극동,59.77,19700,2000,2020-03-03,1,UnjeongCentral,Before
포동,태현신관1차아파트,50.81,13000,1991,2020-03-31,6,UnjeongCentral,Before
도창동,에이스,59.34,17700,1997,2020-03-31,6,UnjeongCentral,Before
은행동,은계센트럴타운,84.88,50000,2017,2020-03-31,10,UnjeongCentral,Before
조남동,장미,60.768,23000,1985,2020-03-26,3,UnjeongCentral,Before
정왕동,영남2,59.908,18200,1996,2020-03-26,9,UnjeongCentral,Before
정왕동,세종3,124.77,29500,1998,2020-03-26,9,UnjeongCentral,Before
은행동,대우푸르지오4차,84.7561,39000,2004,2020-03-28,9,UnjeongCentral,Before
배곧동,시흥배곧중흥에스-클래스,84.8656,50500,2019,2020-03-27,11,UnjeongCentral,Before
산현동,목감레이크푸르지오,59.0365,40500,2018,2020-03-28,3,UnjeongCentral,Before
정왕동,서해2,103.07,27850,1998,2020-03-27,4,UnjeongCentral,Before
대야동,늘푸른벽산,84.9,29000,1995,2020-03-28,14,UnjeongCentral,Before
조남동,삼호가든아파트,59.712,29450,1997,2020-03-30,13,UnjeongCentral,Before
능곡동,시흥능곡자연앤(4단지),84.83,50000,2009,2020-03-30,6,UnjeongCentral,Before
도창동,에이스,59.34,17500,1997,2020-03-25,17,UnjeongCentral,Before
배곧동,호반베르디움센트로하임,84.6969,59950,2017,2020-03-27,19,UnjeongCentral,Before
대야동,삼보,63.42,30000,1991,2020-03-31,4,UnjeongCentral,Before
배곧동,시흥배곧한신더휴,84.9646,55500,2018,2020-03-31,20,UnjeongCentral,Before
월곶동,월곶4차풍림아이원,84.842,29800,2006,2020-03-28,16,UnjeongCentral,Before
거모동,일우,42.72,11000,1988,2020-03-24,1,UnjeongCentral,Before
월곶동,풍림아이원1차,26.94,10500,2002,2020-03-31,20,UnjeongCentral,Before
죽율동,시흥6차푸르지오1단지,84.99,26800,2014,2020-03-30,14,UnjeongCentral,Before
은행동,풍림아이원,84.488,26500,2003,2020-03-26,8,UnjeongCentral,Before
정왕동,대림4,84.891,22200,1997,2020-03-26,1,UnjeongCentral,Before
장곡동,진말우성아파트,134.892,39500,1999,2020-03-25,5,UnjeongCentral,Before
배곧동,한라비발디캠퍼스2차,113.0232,60000,2018,2020-03-31,37,UnjeongCentral,Before
배곧동,시흥배곧중흥에스-클래스,75.0534,40000,2019,2020-03-30,5,UnjeongCentral,Before
도창동,에이스,59.34,17900,1997,2020-03-31,18,UnjeongCentral,Before
도창동,에이스,84.99,22500,1997,2020-03-29,4,UnjeongCentral,Before
신천동,동진1,54.84,11000,1990,2020-03-21,4,UnjeongCentral,Before
정왕동,건영3,84.92,22000,2002,2020-03-31,2,UnjeongCentral,Before
정왕동,신동아,84.883,20700,1996,2020-03-31,8,UnjeongCentral,Before
신천동,시흥신천삼환나우빌,84.892,39500,2012,2020-03-27,20,UnjeongCentral,Before
월곶동,풍림아이원1차,152.91,33200,2002,2020-03-27,11,UnjeongCentral,Before
장곡동,진말대우아파트,84.908,30000,1999,2020-03-26,3,UnjeongCentral,Before
정왕동,건영2,59.98,15000,1997,2020-03-31,6,UnjeongCentral,Before
하중동,참이슬마을,101.25,25500,1999,2020-03-31,3,UnjeongCentral,Before
장곡동,진말삼환한진아파트,84.87,27000,1999,2020-03-26,3,UnjeongCentral,Before
하상동,연꽃마을태평1,116.416,30500,2003,2020-03-28,13,UnjeongCentral,Before
거모동,일우,42.72,10000,1988,2020-03-20,5,UnjeongCentral,Before
월곶동,풍림아이원1차,152.91,28900,2002,2020-03-20,12,UnjeongCentral,Before
정왕동,동남,46.95,12500,1998,2020-03-31,1,UnjeongCentral,Before
신천동,시흥신천휴먼시아,36.62,17000,2010,2020-03-28,10,UnjeongCentral,Before
은행동,은계센트럴타운,51.96,32000,2017,2020-03-23,18,UnjeongCentral,Before
월곶동,풍림아이원1차,32.95,11700,2002,2020-03-30,3,UnjeongCentral,Before
월곶동,풍림아이원1차,199.88,37700,2002,2020-03-30,15,UnjeongCentral,Before
신천동,시흥5차푸르지오,93.8949,35500,2011,2020-03-23,8,UnjeongCentral,Before
조남동,목감호반써밋더레이크,84.6742,55000,2017,2020-03-21,21,UnjeongCentral,Before
정왕동,대우,84.9868,20200,1996,2020-03-23,6,UnjeongCentral,Before
대야동,벽산,84.54,27450,1992,2020-03-21,12,UnjeongCentral,Before
거모동,녹원,84.99,16500,1992,2020-03-27,9,UnjeongCentral,Before
정왕동,동남,59.03,16500,1998,2020-03-19,9,UnjeongCentral,Before
하중동,관곡마을성원,59.73,17800,1999,2020-03-19,19,UnjeongCentral,Before
하상동,연꽃마을금호,59.79,17500,1999,2020-03-28,10,UnjeongCentral,Before
월곶동,풍림아이원2차,84.829,29500,2005,2020-03-28,19,UnjeongCentral,Before
은행동,산호아파트,51.02,12500,1989,2020-03-13,1,UnjeongCentral,Before
하중동,참이슬마을,84.96,22500,1999,2020-03-21,7,UnjeongCentral,Before
하중동,참이슬마을,84.96,23200,1999,2020-03-21,11,UnjeongCentral,Before
월곶동,월곶동유호NPLUSVILLE,59.1825,17300,2004,2020-03-29,7,UnjeongCentral,Before
신천동,동진1,57.12,10200,1990,2020-03-20,5,UnjeongCentral,Before
신천동,연희아파트,44.73,12500,1986,2020-03-20,5,UnjeongCentral,Before
조남동,목감한신더휴센트럴파크,63.98,44000,2017,2020-03-27,12,UnjeongCentral,Before
월곶동,풍림아이원3차,115.518,30000,2005,2020-03-28,12,UnjeongCentral,Before
장곡동,진말삼환한진아파트,59.58,21500,1999,2020-03-31,5,UnjeongCentral,Before
은행동,대우푸르지오1차,59.946,21900,1996,2020-03-16,8,UnjeongCentral,Before
장곡동,숲속마을,59.965,22100,1999,2020-03-23,11,UnjeongCentral,Before
정왕동,한일,84.76,22800,1996,2020-03-25,9,UnjeongCentral,Before
정왕동,대림4,117.251,31000,1997,2020-03-21,2,UnjeongCentral,Before
은행동,연희,44.73,14700,1986,2020-03-16,4,UnjeongCentral,Before
은행동,대우푸르지오1차,78.9,29500,1996,2020-03-21,11,UnjeongCentral,Before
장곡동,숲속마을,59.965,16800,1999,2020-03-20,3,UnjeongCentral,Before
장현동,드림펠리스,84.94,26200,2004,2020-03-19,8,UnjeongCentral,Before
월곶동,월곶4차풍림아이원,84.842,30000,2006,2020-03-23,17,UnjeongCentral,Before
은행동,은계브리즈힐,74.91,49800,2019,2020-03-16,26,UnjeongCentral,Before
정왕동,세종3,85.0,23500,1998,2020-03-30,2,UnjeongCentral,Before
도창동,에이스,59.34,18000,1997,2020-03-20,20,UnjeongCentral,Before
도창동,에이스,59.34,18000,1997,2020-03-19,2,UnjeongCentral,Before
도창동,에이스,59.34,18000,1997,2020-03-18,19,UnjeongCentral,Before
도창동,에이스,84.99,23000,1997,2020-03-18,15,UnjeongCentral,Before
능곡동,우남퍼스트빌,120.2857,42000,2008,2020-03-16,2,UnjeongCentral,Before
정왕동,주공2,84.64,22800,1997,2020-03-24,8,UnjeongCentral,Before
정왕동,대우,84.9868,19316,1996,2020-03-17,3,UnjeongCentral,Before
미산동,경신,57.67,9000,1992,2020-03-19,6,UnjeongCentral,Before
조남동,삼호가든아파트,84.98,39500,1997,2020-03-21,9,UnjeongCentral,Before
월곶동,풍림아이원1차,26.94,10300,2002,2020-03-25,17,UnjeongCentral,Before
하상동,연꽃마을금호,84.84,21000,1999,2020-03-28,16,UnjeongCentral,Before
매화동,삼화그린,59.76,16500,1998,2020-03-20,10,UnjeongCentral,Before
거모동,일우,42.72,10700,1988,2020-03-25,4,UnjeongCentral,Before
매화동,동진,88.0,16250,1993,2020-03-26,12,UnjeongCentral,Before
장곡동,진말우성아파트,99.982,35500,1999,2020-03-30,16,UnjeongCentral,Before
조남동,가야,43.94,17500,1990,2020-03-18,4,UnjeongCentral,Before
산현동,목감레이크푸르지오,59.0551,41000,2018,2020-03-28,12,UnjeongCentral,Before
도창동,에이스,84.99,23500,1997,2020-03-21,7,UnjeongCentral,Before
배곧동,시흥배곧SK뷰,84.9805,56500,2015,2020-03-27,18,UnjeongCentral,Before
도창동,에이스,59.34,18500,1997,2020-03-19,11,UnjeongCentral,Before
장곡동,진말삼환한진아파트,59.58,21500,1999,2020-03-28,9,UnjeongCentral,Before
도창동,에이스,59.34,17000,1997,2020-03-16,2,UnjeongCentral,Before
도창동,에이스,84.99,23800,1997,2020-03-25,17,UnjeongCentral,Before
조남동,네이처하임,74.68,52000,2016,2020-03-28,8,UnjeongCentral,Before
장곡동,진말삼환한진아파트,84.87,24800,1999,2020-03-14,2,UnjeongCentral,Before
신천동,상아,59.91,15600,1996,2020-03-24,17,UnjeongCentral,Before
산현동,목감레이크푸르지오,59.0551,40000,2018,2020-03-18,5,UnjeongCentral,Before
도창동,에이스,84.99,23500,1997,2020-03-20,14,UnjeongCentral,Before
정왕동,대림4,117.251,30000,1997,2020-03-21,3,UnjeongCentral,Before
정왕동,건영4,84.93,22000,2000,2020-03-24,2,UnjeongCentral,Before
월곶동,월곶Ⅱ유호N플러스빌,121.6055,34500,2009,2020-03-24,14,UnjeongCentral,Before
월곶동,월곶4차풍림아이원,84.842,29700,2006,2020-03-31,13,UnjeongCentral,Before
월곶동,풍림아이원2차,37.918,17000,2005,2020-03-19,17,UnjeongCentral,Before
신천동,뉴월드,84.96,22000,1997,2020-03-22,15,UnjeongCentral,Before
은행동,대우푸르지오4차,120.596,45000,2004,2020-03-20,11,UnjeongCentral,Before
월곶동,풍림아이원1차,59.965,21700,2002,2020-03-18,19,UnjeongCentral,Before
월곶동,풍림아이원1차,59.965,21500,2002,2020-03-25,8,UnjeongCentral,Before
신천동,부강,45.9,11800,1989,2020-03-17,2,UnjeongCentral,Before
월곶동,풍림아이원1차,32.95,11500,2002,2020-03-20,8,UnjeongCentral,Before
정왕동,모아,59.97,17900,1997,2020-03-20,6,UnjeongCentral,Before
하상동,연꽃마을금호,84.84,21000,1999,2020-03-22,9,UnjeongCentral,Before
은행동,대우푸르지오3차,133.98,38000,1998,2020-03-21,4,UnjeongCentral,Before
은행동,은계센트럴타운,51.96,32800,2017,2020-03-21,8,UnjeongCentral,Before
은행동,진주,43.9425,13200,1986,2020-03-12,5,UnjeongCentral,Before
정왕동,영남3,59.983,15250,1996,2020-03-30,2,UnjeongCentral,Before
정왕동,보성,84.94,26500,1998,2020-03-16,10,UnjeongCentral,Before
장곡동,숲속마을,99.98,31300,1999,2020-03-20,13,UnjeongCentral,Before
배곧동,한라비발디캠퍼스2차,69.8608,47200,2018,2020-03-16,39,UnjeongCentral,Before
정왕동,건영1,59.99,17000,1997,2020-03-30,2,UnjeongCentral,Before
매화동,대원,51.03,7400,1990,2020-03-21,1,UnjeongCentral,Before
장현동,새재마을청구,84.91,31700,2001,2020-03-19,8,UnjeongCentral,Before
월곶동,풍림아이원1차,32.95,11500,2002,2020-03-24,3,UnjeongCentral,Before
능곡동,시흥능곡신안인스빌,84.958,37000,2008,2020-03-09,6,UnjeongCentral,Before
은행동,은계센트럴타운,51.96,34000,2017,2020-03-15,17,UnjeongCentral,Before
은행동,대우푸르지오3차,99.95,32000,1998,2020-03-30,18,UnjeongCentral,Before
대야동,동신,82.696,31700,2004,2020-03-27,16,UnjeongCentral,Before
은행동,대우푸르지오3차,84.908,32300,1998,2020-03-20,20,UnjeongCentral,Before
장현동,새재마을청구,75.06,27700,2001,2020-03-14,19,UnjeongCentral,Before
정왕동,서해2,84.98,18000,1998,2020-03-28,5,UnjeongCentral,Before
은행동,대우푸르지오3차,84.908,30000,1998,2020-03-17,7,UnjeongCentral,Before
은행동,대우푸르지오4차,84.7561,36500,2004,2020-03-20,14,UnjeongCentral,Before
정왕동,주공3,84.7,20500,1997,2020-03-27,2,UnjeongCentral,Before
월곶동,풍림아이원1차,32.95,12500,2002,2020-03-11,1,UnjeongCentral,Before
월곶동,풍림아이원1차,32.95,14000,2002,2020-03-11,4,UnjeongCentral,Before
정왕동,영남5,101.94,24800,1996,2020-03-27,3,UnjeongCentral,Before
은행동,신명,59.88,17750,1995,2020-03-31,10,UnjeongCentral,Before
정왕동,서해1,84.98,23250,1997,2020-03-21,2,UnjeongCentral,Before
대야동,극동,84.57,28500,2000,2020-03-25,4,UnjeongCentral,Before
산현동,목감레이크푸르지오,59.0365,41800,2018,2020-03-22,5,UnjeongCentral,Before
신천동,경남아너스빌아파트,59.751,22750,2005,2020-03-10,5,UnjeongCentral,Before
월곶동,풍림아이원2차,59.989,25200,2005,2020-03-30,5,UnjeongCentral,Before
하중동,관곡마을성원,59.73,14250,1999,2020-03-26,18,UnjeongCentral,Before
거모동,동원,53.64,9300,1991,2020-03-09,8,UnjeongCentral,Before
정왕동,영남2,59.908,18300,1996,2020-03-24,6,UnjeongCentral,Before
정왕동,한일,59.25,15200,1996,2020-03-21,5,UnjeongCentral,Before
정왕동,세종1,84.94,25000,1996,2020-03-27,2,UnjeongCentral,Before
하중동,관곡마을성원,59.73,16850,1999,2020-03-20,8,UnjeongCentral,Before
대야동,은계어반리더스,84.74,36044,2019,2020-03-16,4,UnjeongCentral,Before
은행동,은계센트럴타운,74.97,49000,2017,2020-03-21,20,UnjeongCentral,Before
정왕동,진로,59.286,15800,1997,2020-03-31,1,UnjeongCentral,Before
정왕동,건영2,59.98,16900,1997,2020-03-12,10,UnjeongCentral,Before
장곡동,숲속마을,99.98,31000,1999,2020-03-30,3,UnjeongCentral,Before
거모동,동운디오빌,70.297,16300,2004,2020-03-26,8,UnjeongCentral,Before
죽율동,시흥6차푸르지오1단지,84.99,27500,2014,2020-03-26,14,UnjeongCentral,Before
정왕동,주공2,84.64,19900,1997,2020-03-31,1,UnjeongCentral,Before
정왕동,서해1,84.98,25700,1997,2020-03-21,8,UnjeongCentral,Before
능곡동,신일해피트리,124.7425,41000,2009,2020-03-28,1,UnjeongCentral,Before
월곶동,풍림아이원1차,32.95,11000,2002,2020-03-25,4,UnjeongCentral,Before
거모동,아주4차아파트,59.775,10000,1993,2020-03-26,1,UnjeongCentral,Before
정왕동,삼성,84.974,22900,1996,2020-03-26,8,UnjeongCentral,Before
배곧동,한라비발디캠퍼스2차,69.8608,47200,2018,2020-03-16,39,UnjeongCentral,Before
배곧동,한라비발디캠퍼스,71.874,47900,2017,2020-03-27,27,UnjeongCentral,Before
월곶동,풍림아이원1차,199.88,37000,2002,2020-03-27,9,UnjeongCentral,Before
죽율동,시흥6차푸르지오1단지,59.98,24500,2014,2020-03-26,10,UnjeongCentral,Before
