법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
당하동,원당풍림아이원,74.0892,20500,2004,2009-02-14,13,부평구청역,개통 전
심곡동,광명,84.78,25000,1997,2009-02-25,10,부평구청역,개통 전
심곡동,극동늘푸른,59.795,17900,1997,2009-02-26,4,부평구청역,개통 전
심곡동,광명,59.88,19000,1997,2009-02-25,11,부평구청역,개통 전
가좌동,진주1,52.16,13000,1981,2009-02-24,5,부평구청역,개통 전
가정동,동우2,40.86,8500,1988,2009-02-16,5,부평구청역,개통 전
가좌동,태화,52.11,13050,1986,2009-02-10,5,부평구청역,개통 전
마전동,영남탑스빌,84.97,21800,2000,2009-02-21,21,부평구청역,개통 전
당하동,원당풍림아이원,59.832,16800,2004,2009-02-11,3,부평구청역,개통 전
가정동,동우1,37.98,8700,1988,2009-02-18,2,부평구청역,개통 전
신현동,은영,51.96,12500,1989,2009-02-13,3,부평구청역,개통 전
검암동,풍림아이원3차,59.8038,16000,2004,2009-02-28,3,부평구청역,개통 전
가좌동,한신휴플러스,84.95,26000,2007,2009-02-27,16,부평구청역,개통 전
경서동,태평샹베르1차,84.5496,23800,2005,2009-02-14,17,부평구청역,개통 전
경서동,태평샹베르1차,59.5607,17650,2005,2009-02-14,6,부평구청역,개통 전
경서동,가이아샹베르2차,84.5496,22500,2005,2009-02-10,2,부평구청역,개통 전
신현동,효성,83.1,17800,1991,2009-02-27,2,부평구청역,개통 전
연희동,우성,59.929,16400,1997,2009-02-09,4,부평구청역,개통 전
석남동,금호어울림,59.817,18000,2007,2009-02-05,7,부평구청역,개통 전
당하동,"탑스빌(영남,신대진,성웅)아파트",116.24,27000,1998,2009-02-25,16,부평구청역,개통 전
마전동,한일,77.182,16000,1991,2009-02-21,3,부평구청역,개통 전
불로동,연진,51.3,10000,1991,2009-02-11,1,부평구청역,개통 전
가정동,진흥1,45.04,13000,1990,2009-02-17,2,부평구청역,개통 전
가좌동,라일실크빌,73.14,21000,2008,2009-02-17,12,부평구청역,개통 전
공촌동,광명,59.46,16000,1998,2009-02-12,1,부평구청역,개통 전
심곡동,삼성,84.886,21750,1997,2009-02-25,15,부평구청역,개통 전
불로동,월드,59.77,14500,1998,2009-02-28,7,부평구청역,개통 전
석남동,서인천월드메르디앙,59.9153,18000,2006,2009-02-18,4,부평구청역,개통 전
불로동,월드,84.93,17950,1998,2009-02-25,1,부평구청역,개통 전
검암동,풍림아이원2차,59.94,18900,2004,2009-02-15,6,부평구청역,개통 전
마전동,현대,84.72,19200,1998,2009-02-16,5,부평구청역,개통 전
석남동,서인천월드메르디앙,59.9153,19000,2006,2009-02-02,12,부평구청역,개통 전
당하동,신안실크벨리,84.9922,24800,2004,2009-02-02,10,부평구청역,개통 전
가좌동,라일실크빌,84.23,23500,2008,2009-02-20,6,부평구청역,개통 전
검암동,신명스카이뷰3차,84.966,23000,2004,2009-02-24,1,부평구청역,개통 전
원당동,원당LG자이(원당지구69BL1L),84.9511,22000,2004,2009-02-28,3,부평구청역,개통 전
연희동,우성,59.929,19000,1997,2009-02-20,13,부평구청역,개통 전
당하동,당하KCC스위첸,73.34,20200,2005,2009-02-20,6,부평구청역,개통 전
심곡동,극동늘푸른,59.795,17900,1997,2009-02-28,23,부평구청역,개통 전
마전동,영진,59.97,14400,1999,2009-02-20,10,부평구청역,개통 전
당하동,당하푸르지오,84.943,25900,2005,2009-02-05,3,부평구청역,개통 전
가좌동,한신휴플러스,84.95,25000,2007,2009-02-16,14,부평구청역,개통 전
석남동,금호어울림,99.9712,30000,2007,2009-02-14,14,부평구청역,개통 전
석남동,금호어울림,84.8003,23800,2007,2009-02-16,14,부평구청역,개통 전
왕길동,원흥,59.79,13600,1993,2009-02-14,2,부평구청역,개통 전
당하동,원당풍림아이원,84.55,24700,2004,2009-02-27,15,부평구청역,개통 전
검암동,서해그랑블,69.6616,20000,2003,2009-02-28,6,부평구청역,개통 전
신현동,원익(154-10),84.675,18000,1997,2009-02-22,3,부평구청역,개통 전
왕길동,동남디아망,84.9651,23300,2006,2009-02-25,8,부평구청역,개통 전
가좌동,세우,59.92,16500,1984,2009-02-10,4,부평구청역,개통 전
불로동,백두,84.84,12500,1995,2009-02-10,13,부평구청역,개통 전
심곡동,극동늘푸른,59.795,18500,1997,2009-02-19,3,부평구청역,개통 전
가좌동,주공2,48.62,16200,1983,2009-02-23,4,부평구청역,개통 전
마전동,동아,84.9,19000,1999,2009-02-21,13,부평구청역,개통 전
석남동,아인,78.18,11100,2004,2009-02-15,5,부평구청역,개통 전
검암동,풍림아이원2차,75.12,23000,2004,2009-02-04,15,부평구청역,개통 전
연희동,우성,59.929,17000,1997,2009-02-10,7,부평구청역,개통 전
가좌동,현광,49.86,9500,1986,2009-02-23,2,부평구청역,개통 전
검암동,서해그랑블,69.6616,23400,2003,2009-02-25,15,부평구청역,개통 전
심곡동,극동늘푸른,59.795,17400,1997,2009-02-27,7,부평구청역,개통 전
가정동,한국,152.99,33000,1992,2009-02-01,18,부평구청역,개통 전
가좌동,진주3,76.7,20400,1989,2009-02-19,5,부평구청역,개통 전
검암동,풍림아이원2차,84.93,26000,2004,2009-02-05,9,부평구청역,개통 전
마전동,대원레스피아2차,84.8494,19200,2004,2009-02-06,10,부평구청역,개통 전
공촌동,경남,84.89,18000,1998,2009-02-16,6,부평구청역,개통 전
연희동,우성,59.929,18600,1997,2009-02-11,10,부평구청역,개통 전
가정동,뉴서울(284-401),57.2,15200,1990,2009-02-16,11,부평구청역,개통 전
심곡동,극동늘푸른,84.86,21800,1997,2009-02-09,1,부평구청역,개통 전
연희동,중앙,59.9925,14500,1997,2009-02-17,14,부평구청역,개통 전
마전동,검단2차풍림아이원,84.8495,24000,2005,2009-02-26,4,부평구청역,개통 전
불로동,퀸스타운(신명),59.72,13850,1998,2009-02-24,10,부평구청역,개통 전
가정동,예뜰채,82.7321,20200,2007,2009-02-20,8,부평구청역,개통 전
심곡동,극동늘푸른,59.795,16500,1997,2009-02-01,3,부평구청역,개통 전
석남동,금호어울림,59.817,16500,2007,2009-02-11,4,부평구청역,개통 전
공촌동,광명,84.51,23000,1998,2009-02-15,12,부평구청역,개통 전
검암동,서해그랑블,69.6616,22500,2003,2009-02-19,19,부평구청역,개통 전
심곡동,삼성,84.886,26000,1997,2009-02-23,3,부평구청역,개통 전
당하동,당하KCC스위첸,84.997,25250,2005,2009-02-09,10,부평구청역,개통 전
가좌동,라일실크빌,73.14,21360,2008,2009-02-26,4,부평구청역,개통 전
연희동,중앙,24.7925,5700,1997,2009-02-02,4,부평구청역,개통 전
당하동,"탑스빌(영남,신대진,성웅)아파트",59.995,16800,1998,2009-02-27,15,부평구청역,개통 전
당하동,신안실크벨리,59.9639,18500,2004,2009-02-14,4,부평구청역,개통 전
심곡동,대동,75.28,22400,1995,2009-02-04,11,부평구청역,개통 전
불로동,불로금호어울림(불로지구39BL),84.9949,25300,2007,2009-02-23,8,부평구청역,개통 전
심곡동,대동,59.91,15400,1995,2009-02-05,19,부평구청역,개통 전
검암동,풍림아이원2차,84.93,20000,2004,2009-02-27,1,부평구청역,개통 전
연희동,중앙,24.7925,6000,1997,2009-02-23,7,부평구청역,개통 전
석남동,금호어울림,114.5945,34700,2007,2009-02-27,8,부평구청역,개통 전
왕길동,검단풍림아이원,84.935,20900,2004,2009-02-24,12,부평구청역,개통 전
심곡동,극동늘푸른,59.795,18800,1997,2009-02-26,10,부평구청역,개통 전
당하동,"탑스빌(영남,신대진,성웅)아파트",59.995,20800,1998,2009-02-09,11,부평구청역,개통 전
가좌동,진주3,49.5,14500,1989,2009-02-09,14,부평구청역,개통 전
석남동,인천석남동어울림2차,84.9912,25600,2008,2009-02-17,1,부평구청역,개통 전
당하동,당하풍림아이원1차,59.9841,18450,2004,2009-02-12,11,부평구청역,개통 전
석남동,서인천월드메르디앙,84.9783,29000,2006,2009-02-25,6,부평구청역,개통 전
불로동,월드,59.89,13500,1998,2009-02-17,6,부평구청역,개통 전
불로동,월드,59.89,14000,1998,2009-02-05,2,부평구청역,개통 전
불로동,월드,84.93,19500,1998,2009-02-28,8,부평구청역,개통 전
신현동,원흥,57.04,13500,1991,2009-02-12,10,부평구청역,개통 전
석남동,롯데우람,58.14,16000,1985,2009-02-23,3,부평구청역,개통 전
연희동,중앙,24.7925,5600,1997,2009-02-17,1,부평구청역,개통 전
마전동,영남탑스빌,84.97,21500,2000,2009-02-02,9,부평구청역,개통 전
연희동,태영,84.96,21000,1996,2009-02-17,2,부평구청역,개통 전
