법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
역삼동,역삼푸르지오,84.9097,86000,2006,2006-01-18,14,신논현역,개통 전
개포동,삼익대청아파트,39.53,24800,1992,2006-01-07,5,신논현역,개통 전
삼성동,삼성동한솔아파트,58.57,35000,1998,2006-01-19,18,신논현역,개통 전
역삼동,e-편한세상,59.606,53000,2005,2006-01-12,3,신논현역,개통 전
개포동,개포주공4단지,42.55,56000,1982,2006-01-24,1,신논현역,개통 전
개포동,성원대치2단지아파트,39.53,24700,1992,2006-01-10,4,신논현역,개통 전
역삼동,역삼푸르지오,59.8848,49400,2006,2006-01-11,11,신논현역,개통 전
개포동,개포주공6단지,53.06,48000,1983,2006-01-09,1,신논현역,개통 전
개포동,개포주공4단지,35.87,38000,1982,2006-01-05,3,신논현역,개통 전
개포동,개포주공5단지,53.98,51800,1983,2006-01-20,13,신논현역,개통 전
개포동,성원대치2단지아파트,49.86,33300,1992,2006-01-09,11,신논현역,개통 전
역삼동,e-편한세상,59.606,52500,2005,2006-01-09,20,신논현역,개통 전
역삼동,e-편한세상,84.991,88000,2005,2006-01-17,12,신논현역,개통 전
삼성동,삼성동롯데아파트,59.4,42000,2000,2006-01-24,10,신논현역,개통 전
수서동,까치마을,49.5,32200,1993,2006-01-10,14,신논현역,개통 전
수서동,신동아,39.53,23800,1992,2006-01-25,13,신논현역,개통 전
개포동,개포주공4단지,35.64,39200,1982,2006-01-02,4,신논현역,개통 전
역삼동,역삼래미안,59.4,51000,2005,2006-01-03,22,신논현역,개통 전
삼성동,레미안삼성1차(101동),84.98,73500,2005,2006-01-04,11,신논현역,개통 전
삼성동,레미안삼성1차(101동),84.99,78000,2005,2006-01-16,12,신논현역,개통 전
삼성동,래미안삼성1차(105-0),181.51,170000,2005,2006-01-03,13,신논현역,개통 전
개포동,개포주공3단지,35.87,42000,1982,2006-01-20,3,신논현역,개통 전
수서동,까치마을,34.44,15700,1993,2006-01-14,6,신논현역,개통 전
대치동,대치현대,59.82,39000,1999,2006-01-16,14,신논현역,개통 전
개포동,개포주공5단지,53.98,52000,1983,2006-01-08,8,신논현역,개통 전
개포동,개포주공3단지,35.87,40000,1982,2006-01-07,4,신논현역,개통 전
수서동,까치마을,34.44,16900,1993,2006-01-14,6,신논현역,개통 전
개포동,시영,40.31,48000,1984,2006-01-07,4,신논현역,개통 전
도곡동,삼성래미안,59.96,58100,2001,2006-01-04,9,신논현역,개통 전
대치동,대치현대,59.82,39000,1999,2006-01-23,8,신논현역,개통 전
개포동,개포주공4단지,41.99,56000,1982,2006-01-09,5,신논현역,개통 전
개포동,주공2,25.43,25300,1982,2006-01-06,5,신논현역,개통 전
개포동,개포주공4단지,42.55,56000,1982,2006-01-06,3,신논현역,개통 전
수서동,신동아,39.51,22000,1992,2006-01-23,7,신논현역,개통 전
수서동,신동아,39.53,23800,1992,2006-01-06,13,신논현역,개통 전
개포동,성원대치2단지아파트,33.18,18400,1992,2006-01-17,5,신논현역,개통 전
수서동,까치마을,34.44,18200,1993,2006-01-14,12,신논현역,개통 전
삼성동,LG선릉에클라트(B),36.47,14700,2004,2006-01-20,15,신논현역,개통 전
도곡동,한신(개포),52.72,49500,1985,2006-01-10,1,신논현역,개통 전
역삼동,역삼푸르지오,59.8848,50000,2006,2006-01-07,23,신논현역,개통 전
개포동,삼익대청아파트,51.12,33700,1992,2006-01-11,8,신논현역,개통 전
대치동,선릉역대우아이빌(890-49),25.42,10500,2004,2006-01-09,14,신논현역,개통 전
수서동,삼성,59.86,44000,1997,2006-01-14,3,신논현역,개통 전
개포동,개포주공7단지,53.46,49200,1983,2006-01-03,13,신논현역,개통 전
수서동,까치마을,49.5,27000,1993,2006-01-16,3,신논현역,개통 전
수서동,삼성,59.86,45800,1997,2006-01-14,14,신논현역,개통 전
수서동,까치마을,34.44,17870,1993,2006-01-16,5,신논현역,개통 전
개포동,주공2,25.43,26000,1982,2006-01-06,3,신논현역,개통 전
개포동,개포주공1단지,49.56,70000,1982,2006-01-11,1,신논현역,개통 전
역삼동,한스빌(836),39.89,10700,1996,2006-01-10,4,신논현역,개통 전
대치동,대치삼성,97.35,89000,2000,2006-01-06,1,신논현역,개통 전
개포동,주공2,25.43,27000,1982,2006-01-18,4,신논현역,개통 전
개포동,개포주공4단지,50.39,75000,1982,2006-01-17,5,신논현역,개통 전
개포동,개포주공4단지,41.99,55000,1982,2006-01-18,1,신논현역,개통 전
대치동,대치현대,59.82,39500,1999,2006-01-17,13,신논현역,개통 전
역삼동,동부센트레빌,59.97,33300,1998,2006-01-18,2,신논현역,개통 전
개포동,개포주공4단지,50.67,74500,1982,2006-01-16,1,신논현역,개통 전
개포동,성원대치2단지아파트,39.53,25200,1992,2006-01-14,12,신논현역,개통 전
논현동,신동아(22),35.73,19000,1997,2006-01-09,7,신논현역,개통 전
개포동,성원대치2단지아파트,33.18,15900,1992,2006-01-03,1,신논현역,개통 전
개포동,성원대치2단지아파트,49.86,33100,1992,2006-01-13,9,신논현역,개통 전
역삼동,한스빌(836),39.89,12200,1996,2006-01-08,10,신논현역,개통 전
삼성동,풍림(1차),59.7,32000,1998,2006-01-10,2,신논현역,개통 전
대치동,대치현대,59.82,39900,1999,2006-01-16,18,신논현역,개통 전
