법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
풍무동,당곡마을(월드메르디앙),80.1687,24200,2002,2016-01-18,14,운양역,개통 전
장기동,고창마을(케이씨씨스위첸),59.959,27600,2011,2016-01-16,7,운양역,개통 전
풍무동,당곡마을(월드메르디앙),79.9966,25100,2002,2016-01-23,8,운양역,개통 전
양촌읍 양곡리,양곡 더숲,84.87,24720,2010,2016-01-28,6,운양역,개통 전
장기동,고창마을(반도유보라),125.2332,36800,2008,2016-01-13,3,운양역,개통 전
장기동,고창마을(케이씨씨스위첸),59.806,26700,2011,2016-01-25,14,운양역,개통 전
감정동,희영(무지개),59.92,16000,1997,2016-01-12,4,운양역,개통 전
감정동,푸른마을(신안),68.931,19800,2001,2016-01-15,10,운양역,개통 전
운양동,전원마을(월드3차1단지),59.5305,17950,1999,2016-01-19,1,운양역,개통 전
북변동,풍년마을(동남),84.9441,28000,1999,2016-01-04,15,운양역,개통 전
풍무동,유현마을(신동아),115.79,27400,1999,2016-01-28,7,운양역,개통 전
장기동,한강호반베르디움,59.9366,25100,2012,2016-01-29,5,운양역,개통 전
풍무동,양도마을(서해그랑블),108.6002,25000,2000,2016-01-15,3,운양역,개통 전
운양동,한강신도시롯데캐슬,122.7335,48500,2014,2016-01-05,10,운양역,개통 전
장기동,청송마을(현대1),84.281,24500,2001,2016-01-15,1,운양역,개통 전
풍무동,당곡마을(월드메르디앙),67.8217,21500,2002,2016-01-20,8,운양역,개통 전
북변동,대우,52.44,15800,1995,2016-01-08,9,운양역,개통 전
풍무동,삼용,59.975,16300,1997,2016-01-07,14,운양역,개통 전
사우동,농장마을(신안),58.8,15000,1998,2016-01-04,12,운양역,개통 전
풍무동,당곡마을(범양),84.9925,24000,1998,2016-01-23,7,운양역,개통 전
풍무동,장릉마을(삼성쉐르빌),189.22,24500,2002,2016-01-28,4,운양역,개통 전
장기동,청송마을(현대1),134.737,34000,2001,2016-01-14,11,운양역,개통 전
운양동,성창,73.62,14100,1994,2016-01-30,4,운양역,개통 전
감정동,김포한강신안실크밸리3차,84.8674,36700,2012,2016-01-11,18,운양역,개통 전
마산동,은여울마을경남아너스빌,74.82,28000,2013,2016-01-13,15,운양역,개통 전
감정동,신한,44.26,8900,1992,2016-01-27,1,운양역,개통 전
사우동,김포,38.61,8000,1986,2016-01-26,3,운양역,개통 전
고촌읍 신곡리,길훈2차,59.625,19250,1995,2016-01-22,3,운양역,개통 전
운양동,풍경마을래미안한강2차,84.98,38800,2014,2016-01-12,16,운양역,개통 전
운양동,풍경마을래미안한강2차,84.97,38400,2014,2016-01-23,9,운양역,개통 전
마산동,은여울마을경남아너스빌,74.65,26500,2013,2016-01-23,18,운양역,개통 전
통진읍 마송리,현대1,59.968,14750,1997,2016-01-23,9,운양역,개통 전
마산동,은여울마을경남아너스빌,84.76,30800,2013,2016-01-16,12,운양역,개통 전
장기동,수정마을(쌍용예가),84.753,32600,2011,2016-01-06,10,운양역,개통 전
장기동,고창마을(신영지웰),84.9668,32000,2008,2016-01-07,13,운양역,개통 전
통진읍 마송리,현대1,84.743,18000,1997,2016-01-21,14,운양역,개통 전
통진읍 마송리,현대1,59.968,14000,1997,2016-01-09,2,운양역,개통 전
통진읍 마송리,현대1,59.968,14600,1997,2016-01-23,6,운양역,개통 전
고촌읍 신곡리,강변마을 동부센트레빌,84.9394,34900,2006,2016-01-11,4,운양역,개통 전
장기동,고창마을(케이씨씨스위첸),59.959,28000,2011,2016-01-23,15,운양역,개통 전
풍무동,양도마을(서해그랑블),108.6002,25000,2000,2016-01-12,1,운양역,개통 전
운양동,김포한강신도시반도유보라2차,59.3317,30000,2013,2016-01-25,7,운양역,개통 전
운양동,한강신도시e편한세상,140.463,53500,2012,2016-01-26,4,운양역,개통 전
마산동,한강 힐스테이트,84.937,32000,2013,2016-01-19,27,운양역,개통 전
풍무동,신안,59.88,17800,1997,2016-01-26,7,운양역,개통 전
장기동,고창마을한양수자인리버팰리스,84.8834,33450,2012,2016-01-26,18,운양역,개통 전
운양동,김포한강신도시반도유보라2차,59.1119,33800,2013,2016-01-27,16,운양역,개통 전
양촌읍 양곡리,양곡 더숲,84.97,24710,2010,2016-01-25,3,운양역,개통 전
구래동,한가람마을(우미린),105.8231,35000,2011,2016-01-20,18,운양역,개통 전
장기동,청송마을(현대2),134.737,35700,2001,2016-01-12,14,운양역,개통 전
운양동,풍경마을한강한라비발디,106.0567,40000,2013,2016-01-26,8,운양역,개통 전
풍무동,당곡마을(월드메르디앙),94.4623,25000,2002,2016-01-25,4,운양역,개통 전
풍무동,풍무자이1단지,133.7805,42700,2010,2016-01-04,8,운양역,개통 전
통진읍 서암리,화수싱그리아,79.3508,14800,2004,2016-01-23,5,운양역,개통 전
운양동,김포한강신도시반도유보라2차,59.3317,29800,2013,2016-01-06,8,운양역,개통 전
풍무동,유현마을(현대프라임빌),176.65,35500,2003,2016-01-23,11,운양역,개통 전
풍무동,신안,84.85,20200,1997,2016-01-15,19,운양역,개통 전
장기동,고창마을(케이씨씨스위첸),59.806,26000,2011,2016-01-09,3,운양역,개통 전
사우동,다솜마을(한신휴플러스),84.9204,26500,2006,2016-01-25,10,운양역,개통 전
장기동,한강현대성우오스타,122.61,38500,2012,2016-01-17,5,운양역,개통 전
고촌읍 신곡리,수기마을힐스테이트2단지,101.52,40000,2008,2016-01-18,11,운양역,개통 전
장기동,고창마을(제일풍경채),84.9741,32150,2008,2016-01-06,18,운양역,개통 전
고촌읍 신곡리,수기마을힐스테이트2단지,84.85,40100,2008,2016-01-18,8,운양역,개통 전
장기동,한강호반베르디움,59.992,27750,2012,2016-01-16,19,운양역,개통 전
마산동,한강 힐스테이트,84.954,31000,2013,2016-01-22,17,운양역,개통 전
걸포동,오스타파라곤3단지,120.55,38700,2010,2016-01-18,1,운양역,개통 전
걸포동,오스타파라곤1단지,136.93,39500,2010,2016-01-08,13,운양역,개통 전
풍무동,당곡마을(현대),134.4713,30400,2001,2016-01-17,14,운양역,개통 전
사우동,풍년마을(진흥),59.94,19500,1998,2016-01-20,13,운양역,개통 전
운양동,김포한강신도시반도유보라2차,59.1119,31500,2013,2016-01-16,10,운양역,개통 전
풍무동,당곡마을(현대),115.2209,28000,2001,2016-01-16,10,운양역,개통 전
풍무동,당곡마을(현대),84.1464,23000,2001,2016-01-15,5,운양역,개통 전
양촌읍 양곡리,양곡 더숲,84.87,24410,2010,2016-01-05,3,운양역,개통 전
장기동,한강호반베르디움,59.992,27300,2012,2016-01-09,16,운양역,개통 전
장기동,수정마을(쌍용예가),84.752,31000,2011,2016-01-20,7,운양역,개통 전
통진읍 도사리,백석마을(신일해피),84.841,17800,2004,2016-01-13,7,운양역,개통 전
통진읍 도사리,백석마을(신일해피),84.841,16100,2004,2016-01-08,3,운양역,개통 전
통진읍 서암리,화수싱그리아,79.3508,15000,2004,2016-01-12,3,운양역,개통 전
사우동,풍년마을(진흥),59.94,18000,1998,2016-01-17,1,운양역,개통 전
양촌읍 학운리,자연앤데시앙(금빛마을),84.753,21000,2010,2016-01-16,2,운양역,개통 전
장기동,청송마을(현대3),134.737,33000,2001,2016-01-13,15,운양역,개통 전
구래동,한가람마을(우미린),105.7897,35000,2011,2016-01-20,23,운양역,개통 전
장기동,한강호반베르디움,59.9366,26300,2012,2016-01-07,2,운양역,개통 전
양촌읍 양곡리,김포한강 신원 아침도시 고다니,84.92,25300,2010,2016-01-18,4,운양역,개통 전
운양동,김포한강신도시반도유보라2차,59.1119,32900,2013,2016-01-07,17,운양역,개통 전
운양동,전원마을(월드4차2단지),134.95,25500,2000,2016-01-18,5,운양역,개통 전
북변동,함성1,43.2,10000,1988,2016-01-18,2,운양역,개통 전
장기동,고창마을(제일풍경채),84.9741,27300,2008,2016-01-13,2,운양역,개통 전
장기동,고창마을(케이씨씨스위첸),59.959,27000,2011,2016-01-18,11,운양역,개통 전
북변동,풍년마을(신안),84.74,24500,1999,2016-01-15,16,운양역,개통 전
고촌읍 신곡리,오룡마을한화,84.993,28800,2002,2016-01-05,11,운양역,개통 전
장기동,청송마을(현대2),174.072,40000,2001,2016-01-13,2,운양역,개통 전
장기동,고창마을(케이씨씨스위첸),59.984,26900,2011,2016-01-15,9,운양역,개통 전
운양동,김포한강신도시반도유보라2차,59.3317,30000,2013,2016-01-08,8,운양역,개통 전
장기동,고창마을(반도유보라),101.9957,36000,2008,2016-01-09,10,운양역,개통 전
북변동,동변마을(동양파라곤),120.02,25000,2006,2016-01-09,3,운양역,개통 전
사우동,풍년마을(진흥),59.94,17400,1998,2016-01-07,1,운양역,개통 전
양촌읍 학운리,자연앤데시앙(금빛마을),84.945,22800,2010,2016-01-13,12,운양역,개통 전
감정동,푸른마을(신안),59.794,16600,2001,2016-01-05,7,운양역,개통 전
마산동,한강 힐스테이트,84.954,31362,2013,2016-01-09,20,운양역,개통 전
풍무동,유현마을(현대프라임빌),176.65,37400,2003,2016-01-12,14,운양역,개통 전
양촌읍 양곡리,양곡 더숲,84.21,24370,2010,2016-01-11,3,운양역,개통 전
북변동,함성1,43.2,10000,1988,2016-01-12,2,운양역,개통 전
사우동,풍년마을(흥화),59.94,19900,1998,2016-01-09,11,운양역,개통 전
사우동,풍년마을(진흥),59.94,17500,1998,2016-01-09,1,운양역,개통 전
장기동,수정마을(쌍용예가),84.752,35000,2011,2016-01-04,6,운양역,개통 전
통진읍 도사리,백석마을(신일해피),84.841,17100,2004,2016-01-04,4,운양역,개통 전
양촌읍 양곡리,김포한강 신원 아침도시 고다니,84.92,24000,2010,2016-01-08,4,운양역,개통 전
고촌읍 신곡리,강변마을 월드메르디앙아파트,116.092,44700,2010,2016-01-08,8,운양역,개통 전
장기동,고창마을한양수자인리버팰리스,84.8834,34400,2012,2016-01-07,12,운양역,개통 전
사우동,풍년마을(흥화),59.94,20000,1998,2016-01-02,14,운양역,개통 전
풍무동,신안,59.88,17100,1997,2016-02-20,2,운양역,개통 전
걸포동,오스타파라곤2단지,136.7,44500,2010,2016-02-18,12,운양역,개통 전
고촌읍 신곡리,수기마을힐스테이트2단지,84.85,40000,2008,2016-02-23,14,운양역,개통 전
운양동,풍경마을래미안한강2차,84.98,35850,2014,2016-02-25,4,운양역,개통 전
풍무동,당곡마을(현대),84.1464,23500,2001,2016-02-29,10,운양역,개통 전
사우동,길훈4차,59.28,17300,1996,2016-02-26,9,운양역,개통 전
장기동,청송마을(현대2),84.281,26500,2001,2016-02-24,7,운양역,개통 전
운양동,한강신도시롯데캐슬,122.847,48484,2014,2016-02-27,9,운양역,개통 전
풍무동,유현마을(신동아),59.93,19500,1999,2016-02-20,7,운양역,개통 전
북변동,산호,59.61,16800,1995,2016-02-27,12,운양역,개통 전
운양동,전원마을(월드4차2단지),134.95,29000,2000,2016-02-24,12,운양역,개통 전
사우동,경신,59.95,15800,1997,2016-02-26,6,운양역,개통 전
풍무동,당곡마을(현대),115.2209,28000,2001,2016-02-29,17,운양역,개통 전
북변동,한일,64.08,13100,1990,2016-02-17,6,운양역,개통 전
감정동,쌍용,84.97,21900,1998,2016-02-27,10,운양역,개통 전
장기동,한강호반베르디움,59.9366,26200,2012,2016-02-27,17,운양역,개통 전
감정동,쌍용,114.98,22530,1998,2016-02-20,2,운양역,개통 전
감정동,푸른마을(신안),84.886,22300,2001,2016-02-24,13,운양역,개통 전
풍무동,신안,129.31,24000,1997,2016-02-22,5,운양역,개통 전
장기동,한강호반베르디움,59.992,26800,2012,2016-02-26,21,운양역,개통 전
통진읍 마송리,현대1,59.968,14300,1997,2016-02-25,1,운양역,개통 전
고촌읍 신곡리,강변마을 청도솔리움,59.97,26000,2006,2016-02-27,2,운양역,개통 전
사우동,농장마을(신안),84.44,19600,1998,2016-02-26,9,운양역,개통 전
풍무동,장릉마을(삼성쉐르빌),137.24,24100,2002,2016-02-18,14,운양역,개통 전
운양동,한강신도시롯데캐슬,122.847,49000,2014,2016-02-27,10,운양역,개통 전
풍무동,양도마을(서해그랑블),146.9714,32500,2000,2016-02-25,3,운양역,개통 전
운양동,한강신도시푸르지오,59.9478,28150,2013,2016-02-20,9,운양역,개통 전
장기동,고창마을(이지더원),84.4385,30500,2008,2016-02-29,6,운양역,개통 전
마산동,한강 힐스테이트,84.9744,29000,2013,2016-02-16,13,운양역,개통 전
통진읍 마송리,현대1,84.743,18500,1997,2016-02-29,2,운양역,개통 전
감정동,한국,84.62,20000,1995,2016-02-22,7,운양역,개통 전
풍무동,대림e-편한세상,79.369,26250,2003,2016-02-14,11,운양역,개통 전
사우동,풍년마을(삼보),84.452,25000,1998,2016-02-12,11,운양역,개통 전
감정동,푸른마을(신안),128.494,26900,2001,2016-02-24,11,운양역,개통 전
감정동,푸른마을(신안),84.886,22300,2001,2016-02-23,14,운양역,개통 전
풍무동,유현마을(신동아),59.93,19700,1999,2016-02-23,8,운양역,개통 전
운양동,풍경마을래미안한강2차,84.98,37000,2014,2016-02-11,16,운양역,개통 전
장기동,청송마을(현대2),114.192,31000,2001,2016-02-29,7,운양역,개통 전
북변동,산호,59.935,15000,1995,2016-02-13,2,운양역,개통 전
북변동,산호,59.46,17300,1995,2016-02-20,11,운양역,개통 전
북변동,대우,52.44,14400,1995,2016-02-27,1,운양역,개통 전
풍무동,양도마을(서해그랑블),108.6002,26700,2000,2016-02-27,5,운양역,개통 전
장기동,한강호반베르디움,59.992,26800,2012,2016-02-13,10,운양역,개통 전
감정동,김포한강신안실크밸리3차,84.8026,29000,2012,2016-02-22,16,운양역,개통 전
감정동,희영(무지개),84.94,18000,1997,2016-02-24,3,운양역,개통 전
감정동,신안실크밸리2,84.9943,18300,2001,2016-02-20,1,운양역,개통 전
북변동,풍년마을(대림),73.77,23850,1999,2016-02-25,13,운양역,개통 전
통진읍 마송리,현대1,84.743,18900,1997,2016-02-25,6,운양역,개통 전
