법정동,단지명,전용면적,거래금액(만원),건축년도,계약일,층,역이름,시기
수택동,수택동금호어울림,84.941,57700,2006,2020-02-18,12,장자호수공원역,개통 전
수택동,수택동금호어울림,84.941,58000,2006,2020-02-18,10,장자호수공원역,개통 전
인창동,아름마을삼성,84.9506,45900,2000,2020-02-12,16,장자호수공원역,개통 전
토평동,에스케이신일,84.7406,45000,2001,2020-02-29,21,장자호수공원역,개통 전
수택동,럭키,59.34,35000,1992,2020-02-29,7,장자호수공원역,개통 전
수택동,럭키,59.34,35000,1992,2020-02-26,11,장자호수공원역,개통 전
토평동,토평마을 e편한세상,84.599,82500,2001,2020-02-29,11,장자호수공원역,개통 전
인창동,한진,84.973,32100,2002,2020-02-27,13,장자호수공원역,개통 전
인창동,동문굿모닝힐,84.9856,70800,2007,2020-02-27,11,장자호수공원역,개통 전
토평동,삼성,116.824,84000,2001,2020-02-22,15,장자호수공원역,개통 전
인창동,동양주택조합,84.98,51000,2002,2020-02-12,5,장자호수공원역,개통 전
인창동,주공6,59.56,45000,1996,2020-02-21,16,장자호수공원역,개통 전
수택동,쌍용,59.92,32000,1996,2020-02-21,5,장자호수공원역,개통 전
수택동,대림한숲,51.66,39500,1995,2020-02-29,5,장자호수공원역,개통 전
인창동,동양주택조합,84.98,56300,2002,2020-02-29,19,장자호수공원역,개통 전
갈매동,갈매더샵나인힐스,69.8241,54000,2016,2020-02-18,15,장자호수공원역,개통 전
인창동,충효,44.03,50800,1989,2020-02-15,1,장자호수공원역,개통 전
수택동,무학율촌마을,59.9949,35000,2007,2020-02-21,9,장자호수공원역,개통 전
인창동,아름마을일신,84.99,54700,1999,2020-02-28,9,장자호수공원역,개통 전
교문동,한가람아파트,62.01,54200,1994,2020-02-26,11,장자호수공원역,개통 전
인창동,아름마을삼성,84.9506,41000,2000,2020-02-17,18,장자호수공원역,개통 전
인창동,주공2,39.86,29200,1997,2020-02-25,12,장자호수공원역,개통 전
인창동,아름마을삼성,84.9506,43000,2000,2020-02-29,20,장자호수공원역,개통 전
인창동,한진,84.973,36000,2002,2020-02-27,24,장자호수공원역,개통 전
수택동,유창,53.82,15700,1997,2020-02-23,4,장자호수공원역,개통 전
갈매동,갈매더샵나인힐스,84.7845,56300,2016,2020-02-29,3,장자호수공원역,개통 전
갈매동,구리갈매스타힐스,84.95,59000,2017,2020-02-14,14,장자호수공원역,개통 전
인창동,아름마을성원,59.95,28700,1999,2020-02-21,7,장자호수공원역,개통 전
수택동,쌍용,59.92,35000,1996,2020-02-17,11,장자호수공원역,개통 전
갈매동,갈매더샵나인힐스,84.3627,61500,2016,2020-02-29,15,장자호수공원역,개통 전
교문동,한가람아파트,62.01,44000,1994,2020-02-19,3,장자호수공원역,개통 전
수택동,대림한숲,51.66,39400,1995,2020-02-25,18,장자호수공원역,개통 전
토평동,신명스카이뷰,82.2602,37800,2006,2020-02-26,3,장자호수공원역,개통 전
인창동,아름마을성원,59.95,29000,1999,2020-02-22,23,장자호수공원역,개통 전
갈매동,갈매더샵나인힐스,69.8241,55000,2016,2020-02-21,24,장자호수공원역,개통 전
토평동,토평마을 e편한세상,84.599,80500,2001,2020-02-17,13,장자호수공원역,개통 전
갈매동,갈매역아이파크,84.9441,72900,2018,2020-02-29,12,장자호수공원역,개통 전
인창동,주공4-1,58.14,42500,1996,2020-02-12,11,장자호수공원역,개통 전
인창동,인창이편한세상,59.979,39300,2004,2020-02-18,18,장자호수공원역,개통 전
교문동,일성,134.4,47000,1999,2020-02-27,1,장자호수공원역,개통 전
교문동,장자마을금호1-2,54.556,60000,2001,2020-02-29,25,장자호수공원역,개통 전
인창동,주공4-2,59.98,44900,1996,2020-02-29,4,장자호수공원역,개통 전
인창동,구리인창2차동문굿모닝힐,84.967,49000,2007,2020-02-27,15,장자호수공원역,개통 전
갈매동,한라비발디,84.58,69700,2016,2020-02-28,27,장자호수공원역,개통 전
인창동,아름마을삼성,59.9807,36500,2000,2020-02-12,18,장자호수공원역,개통 전
인창동,아름마을성원,84.75,39000,1999,2020-02-22,4,장자호수공원역,개통 전
토평동,한일,59.784,60000,2001,2020-02-03,13,장자호수공원역,개통 전
교문동,B.J빌(104동),48.74,21300,2003,2020-02-23,6,장자호수공원역,개통 전
토평동,삼성,99.078,78000,2001,2020-02-27,3,장자호수공원역,개통 전
인창동,주공4-2,59.98,45300,1996,2020-02-28,12,장자호수공원역,개통 전
토평동,상록,84.404,61800,2002,2020-02-25,5,장자호수공원역,개통 전
교문동,교문동금호어울림,84.769,51500,2009,2020-02-28,10,장자호수공원역,개통 전
인창동,구리인창금호어울림,84.9764,34000,2006,2020-02-18,11,장자호수공원역,개통 전
인창동,신동흥105동,52.38,25000,1992,2020-02-29,3,장자호수공원역,개통 전
인창동,삼호,81.06,39500,1991,2020-02-26,5,장자호수공원역,개통 전
인창동,삼호,81.06,40000,1991,2020-02-25,5,장자호수공원역,개통 전
인창동,삼호,56.7,30700,1991,2020-02-08,3,장자호수공원역,개통 전
수택동,금호베스트빌,162.7622,122500,2001,2020-02-13,13,장자호수공원역,개통 전
인창동,아름마을엘지,84.95,42000,1999,2020-02-25,6,장자호수공원역,개통 전
수택동,"한인(가,나동)",45.53,22700,1989,2020-02-14,2,장자호수공원역,개통 전
인창동,동원베네스트,59.81,38000,2004,2020-02-15,7,장자호수공원역,개통 전
토평동,토평마을 e편한세상,84.599,72000,2001,2020-02-13,6,장자호수공원역,개통 전
갈매동,갈매더샵나인힐스,84.7845,58800,2016,2020-02-08,6,장자호수공원역,개통 전
갈매동,갈매더샵나인힐스,84.7845,58000,2016,2020-02-05,22,장자호수공원역,개통 전
갈매동,갈매역아이파크,84.9441,70000,2018,2020-02-29,3,장자호수공원역,개통 전
인창동,아름마을엘지,84.95,42500,1999,2020-02-19,17,장자호수공원역,개통 전
인창동,아름마을엘지,121.74,49000,1999,2020-02-14,20,장자호수공원역,개통 전
인창동,원일아름,84.75,39000,1998,2020-02-25,6,장자호수공원역,개통 전
인창동,인창2차e-편한세상,59.335,54000,2006,2020-02-29,8,장자호수공원역,개통 전
인창동,아름마을성원,84.75,38000,1999,2020-02-29,13,장자호수공원역,개통 전
인창동,아름마을성원,59.95,31800,1999,2020-02-29,12,장자호수공원역,개통 전
인창동,아름마을일신건영,79.575,45000,2001,2020-02-15,14,장자호수공원역,개통 전
수택동,쌍용,84.69,43900,1996,2020-02-18,17,장자호수공원역,개통 전
갈매동,한라비발디,84.58,63000,2016,2020-02-25,26,장자호수공원역,개통 전
갈매동,갈매더샵나인힐스,69.5876,53000,2016,2020-02-19,20,장자호수공원역,개통 전
수택동,금호베스트빌,134.1031,110000,2001,2020-02-21,19,장자호수공원역,개통 전
교문동,덕현,84.57,57000,1993,2020-02-27,18,장자호수공원역,개통 전
교문동,덕현,134.98,64000,1993,2020-02-20,3,장자호수공원역,개통 전
인창동,더샵그린포레2단지,84.98,52000,2015,2020-02-22,15,장자호수공원역,개통 전
수택동,엘지원앙,52.08,35800,1995,2020-02-21,1,장자호수공원역,개통 전
인창동,원일아름,140.17,47800,1998,2020-02-26,14,장자호수공원역,개통 전
인창동,아름마을일신,84.99,49800,1999,2020-02-25,2,장자호수공원역,개통 전
인창동,동원베네스트,59.81,40000,2004,2020-02-24,4,장자호수공원역,개통 전
인창동,주공6,39.87,30000,1996,2020-02-24,4,장자호수공원역,개통 전
인창동,주공4-1,37.67,25000,1996,2020-02-19,1,장자호수공원역,개통 전
인창동,주공4-1,58.14,41000,1996,2020-02-17,12,장자호수공원역,개통 전
수택동,대림한숲,51.66,39900,1995,2020-02-18,13,장자호수공원역,개통 전
수택동,원일(552),69.885,39700,1989,2020-02-24,3,장자호수공원역,개통 전
교문동,일성,84.85,42000,1999,2020-02-20,4,장자호수공원역,개통 전
인창동,주공1,58.14,45000,1996,2020-02-22,12,장자호수공원역,개통 전
갈매동,한라비발디,84.58,58800,2016,2020-02-13,5,장자호수공원역,개통 전
인창동,동문굿모닝힐,84.9856,67000,2007,2020-02-20,12,장자호수공원역,개통 전
인창동,한진,84.973,34000,2002,2020-02-24,4,장자호수공원역,개통 전
수택동,무학수누피마을,84.9014,41500,2007,2020-02-29,12,장자호수공원역,개통 전
인창동,현대홈타운,82.08,64800,2002,2020-02-20,13,장자호수공원역,개통 전
갈매동,구리갈매푸르지오,99.5986,71500,2017,2020-02-17,5,장자호수공원역,개통 전
인창동,주공6,58.14,43500,1996,2020-02-11,6,장자호수공원역,개통 전
인창동,주공6,49.67,34500,1996,2020-02-08,6,장자호수공원역,개통 전
인창동,삼보,114.69,76000,1996,2020-02-22,8,장자호수공원역,개통 전
인창동,인창2차e-편한세상,114.829,74900,2006,2020-02-12,2,장자호수공원역,개통 전
인창동,주공4-1,58.14,41000,1996,2020-02-17,4,장자호수공원역,개통 전
교문동,아차산어울림아파트,84.8549,51900,2010,2020-02-15,5,장자호수공원역,개통 전
교문동,아차산어울림아파트,84.8549,54000,2010,2020-02-14,7,장자호수공원역,개통 전
인창동,주공2,84.99,57000,1997,2020-02-24,2,장자호수공원역,개통 전
인창동,주공2,84.99,56900,1997,2020-02-05,14,장자호수공원역,개통 전
수택동,럭키,59.34,31500,1992,2020-02-18,3,장자호수공원역,개통 전
교문동,교문(동양고속),61.221,46500,1994,2020-02-17,6,장자호수공원역,개통 전
교문동,교문동금호어울림,103.4198,56000,2009,2020-02-27,5,장자호수공원역,개통 전
갈매동,구리갈매스타힐스,84.95,62000,2017,2020-02-19,24,장자호수공원역,개통 전
인창동,한진,59.937,26600,2002,2020-02-29,24,장자호수공원역,개통 전
수택동,성원상떼빌,57.64,27400,2006,2020-02-26,12,장자호수공원역,개통 전
인창동,주공4-2,59.97,39900,1996,2020-02-13,8,장자호수공원역,개통 전
인창동,주공6,59.76,40000,1996,2020-02-24,1,장자호수공원역,개통 전
인창동,주공6,59.56,41000,1996,2020-02-19,20,장자호수공원역,개통 전
인창동,동문굿모닝힐,84.9856,68500,2007,2020-02-21,13,장자호수공원역,개통 전
토평동,영풍마드레빌2차,84.899,38600,2003,2020-02-26,2,장자호수공원역,개통 전
수택동,구리태영데시앙,74.64,48000,2014,2020-02-19,4,장자호수공원역,개통 전
수택동,럭키,59.34,30500,1992,2020-02-20,1,장자호수공원역,개통 전
인창동,동원베네스트,59.81,38900,2004,2020-02-06,14,장자호수공원역,개통 전
토평동,에스케이신일,84.9655,44900,2001,2020-02-25,22,장자호수공원역,개통 전
교문동,아차산어울림아파트,163.322,80000,2010,2020-02-22,1,장자호수공원역,개통 전
인창동,주공2,39.86,28000,1997,2020-02-14,6,장자호수공원역,개통 전
인창동,더샵그린포레2단지,84.98,53300,2015,2020-02-28,4,장자호수공원역,개통 전
토평동,상록,84.404,66800,2002,2020-02-22,20,장자호수공원역,개통 전
수택동,엘지원앙,52.08,38000,1995,2020-02-20,11,장자호수공원역,개통 전
인창동,주공4-1,58.14,35000,1996,2020-02-22,1,장자호수공원역,개통 전
토평동,유진스웰,103.6832,55000,2009,2020-02-19,15,장자호수공원역,개통 전
토평동,우남,59.6514,30700,2000,2020-02-06,3,장자호수공원역,개통 전
수택동,럭키,59.34,34000,1992,2020-02-19,9,장자호수공원역,개통 전
교문동,구리(한양),60.44,47500,1994,2020-02-27,5,장자호수공원역,개통 전
교문동,B.J빌(103동),61.655,24000,2003,2020-02-26,2,장자호수공원역,개통 전
인창동,더샵그린포레1단지,84.928,53000,2015,2020-02-22,10,장자호수공원역,개통 전
인창동,주공6,58.14,46000,1996,2020-02-22,6,장자호수공원역,개통 전
인창동,삼호,56.7,32000,1991,2020-02-10,9,장자호수공원역,개통 전
인창동,동원베네스트,84.98,49500,2004,2020-02-24,3,장자호수공원역,개통 전
인창동,정은스카이빌,84.7106,38500,2008,2020-02-20,3,장자호수공원역,개통 전
인창동,아름마을삼성,84.9506,41000,2000,2020-02-20,18,장자호수공원역,개통 전
인창동,주공4-2,59.98,34700,1996,2020-02-10,1,장자호수공원역,개통 전
인창동,구리인창2차동문굿모닝힐,74.14,41000,2007,2020-02-21,4,장자호수공원역,개통 전
토평동,삼성,116.824,86500,2001,2020-02-15,4,장자호수공원역,개통 전
토평동,에스케이신일,84.7406,44000,2001,2020-02-27,2,장자호수공원역,개통 전
토평동,한일,59.784,62000,2001,2020-02-22,20,장자호수공원역,개통 전
토평동,우남,59.6514,33000,2000,2020-02-29,15,장자호수공원역,개통 전
인창동,아름마을삼성,59.9807,36500,2000,2020-02-24,14,장자호수공원역,개통 전
수택동,대림한숲,51.66,38500,1995,2020-02-18,6,장자호수공원역,개통 전
인창동,주공4-2,59.98,39000,1996,2020-02-17,2,장자호수공원역,개통 전
수택동,하이스트빌,40.17,17500,2008,2020-02-06,6,장자호수공원역,개통 전
인창동,주공6,58.14,44500,1996,2020-02-06,3,장자호수공원역,개통 전
인창동,아름마을삼성,84.9506,47000,2000,2020-02-19,18,장자호수공원역,개통 전
인창동,주공2,84.99,59700,1997,2020-02-13,10,장자호수공원역,개통 전
인창동,주공1,58.14,36000,1996,2020-02-07,1,장자호수공원역,개통 전
수택동,범우,46.03,14900,1988,2020-02-06,3,장자호수공원역,개통 전
수택동,무학수누피마을,84.9014,39500,2007,2020-02-17,10,장자호수공원역,개통 전
인창동,현대홈타운,82.08,64500,2002,2020-02-24,10,장자호수공원역,개통 전
인창동,건영,83.87,43500,1994,2020-02-18,17,장자호수공원역,개통 전
인창동,아름마을엘지,84.95,42500,1999,2020-02-19,22,장자호수공원역,개통 전
인창동,아름마을엘지,59.87,33000,1999,2020-02-19,21,장자호수공원역,개통 전
인창동,동원베네스트,59.81,39900,2004,2020-02-19,15,장자호수공원역,개통 전
인창동,아름마을성원,84.75,38500,1999,2020-02-19,17,장자호수공원역,개통 전
인창동,동원베네스트,59.81,38100,2004,2020-02-18,5,장자호수공원역,개통 전
토평동,우남,59.6514,32800,2000,2020-02-28,11,장자호수공원역,개통 전
수택동,원일(552),57.15,33000,1989,2020-02-13,4,장자호수공원역,개통 전
교문동,덕현,84.57,56000,1993,2020-02-28,2,장자호수공원역,개통 전
교문동,토평신명,84.63,82000,2001,2020-02-10,13,장자호수공원역,개통 전
인창동,한진,84.973,35000,2002,2020-02-27,11,장자호수공원역,개통 전
인창동,한진,84.973,30000,2002,2020-02-29,3,장자호수공원역,개통 전
인창동,한진,84.973,31700,2002,2020-02-27,7,장자호수공원역,개통 전
교문동,교문(동양고속),84.696,60000,1994,2020-02-29,12,장자호수공원역,개통 전
인창동,동양주택조합,84.98,54600,2002,2020-02-02,10,장자호수공원역,개통 전
인창동,성원,134.64,73000,2000,2020-02-18,7,장자호수공원역,개통 전
인창동,아름마을일신,134.86,70000,1999,2020-02-19,20,장자호수공원역,개통 전
인창동,동원베네스트,59.81,36500,2004,2020-02-15,4,장자호수공원역,개통 전
인창동,아름마을일신건영,108.417,54500,2001,2020-02-26,14,장자호수공원역,개통 전
인창동,원일아름,41.7,23500,1998,2020-02-21,19,장자호수공원역,개통 전
수택동,남양아이좋은집,80.1096,54800,2004,2020-02-22,6,장자호수공원역,개통 전
인창동,정은스카이빌,84.7106,40500,2008,2020-02-29,14,장자호수공원역,개통 전
인창동,원일아름,84.75,39800,1998,2020-02-29,4,장자호수공원역,개통 전
교문동,덕현,84.57,59500,1993,2020-02-29,14,장자호수공원역,개통 전
인창동,주공6,58.14,41500,1996,2020-02-09,5,장자호수공원역,개통 전
인창동,동문굿모닝힐,84.9856,68000,2007,2020-02-24,8,장자호수공원역,개통 전
인창동,주공4-2,59.97,41000,1996,2020-02-17,18,장자호수공원역,개통 전
인창동,신일,124.47,83000,1996,2020-02-24,7,장자호수공원역,개통 전
인창동,주공2,84.99,59900,1997,2020-02-24,13,장자호수공원역,개통 전
갈매동,구리갈매스타힐스,84.95,58500,2017,2020-02-28,7,장자호수공원역,개통 전
인창동,성원,59.97,44800,2000,2020-02-28,11,장자호수공원역,개통 전
인창동,동원베네스트,59.81,39000,2004,2020-02-22,19,장자호수공원역,개통 전
인창동,성원,134.64,66500,2000,2020-02-24,8,장자호수공원역,개통 전
인창동,건영,83.87,42500,1994,2020-02-15,2,장자호수공원역,개통 전
인창동,아름마을삼성,84.9506,42000,2000,2020-02-22,6,장자호수공원역,개통 전
교문동,장자마을금호1-1,54.978,61000,2001,2020-02-29,15,장자호수공원역,개통 전
수택동,럭키,33.06,21800,1992,2020-02-29,2,장자호수공원역,개통 전
토평동,에스케이신일,84.7406,43600,2001,2020-02-29,13,장자호수공원역,개통 전
교문동,장자마을동양,118.647,85000,2001,2020-02-06,3,장자호수공원역,개통 전
토평동,토평마을 e편한세상,84.599,75500,2001,2020-02-11,10,장자호수공원역,개통 전
인창동,아름마을엘지,84.95,39500,1999,2020-02-21,10,장자호수공원역,개통 전
인창동,아름마을엘지,59.87,31800,1999,2020-02-18,17,장자호수공원역,개통 전
인창동,주공1,37.67,30000,1996,2020-02-22,4,장자호수공원역,개통 전
인창동,주공4-2,59.98,40900,1996,2020-02-08,9,장자호수공원역,개통 전
인창동,아름마을삼성,84.9506,46000,2000,2020-02-22,5,장자호수공원역,개통 전
인창동,건영,83.87,39600,1994,2020-02-25,1,장자호수공원역,개통 전
수택동,럭키,33.06,22500,1992,2020-02-28,10,장자호수공원역,개통 전
수택동,수택동금호어울림,68.241,50000,2006,2020-02-28,13,장자호수공원역,개통 전
수택동,토평주공,46.2,30000,2002,2020-02-22,10,장자호수공원역,개통 전
인창동,건영,83.87,40000,1994,2020-02-27,1,장자호수공원역,개통 전
인창동,주공2,49.95,33600,1997,2020-02-13,17,장자호수공원역,개통 전
수택동,영풍마드레빌1차,110.01,47000,2003,2020-02-25,2,장자호수공원역,개통 전
인창동,동원베네스트,59.81,38300,2004,2020-02-17,11,장자호수공원역,개통 전
토평동,우남,59.6514,32500,2000,2020-02-21,16,장자호수공원역,개통 전
인창동,동문굿모닝힐,84.9856,69900,2007,2020-02-21,15,장자호수공원역,개통 전
인창동,원일아름,59.81,34000,1998,2020-02-19,15,장자호수공원역,개통 전
수택동,럭키,59.34,33500,1992,2020-02-19,9,장자호수공원역,개통 전
수택동,럭키,59.34,33000,1992,2020-02-19,12,장자호수공원역,개통 전
수택동,럭키,59.34,31900,1992,2020-02-19,2,장자호수공원역,개통 전
인창동,성원,59.97,44800,2000,2020-02-17,5,장자호수공원역,개통 전
수택동,우림,84.96,34000,1999,2020-02-25,7,장자호수공원역,개통 전
수택동,럭키,33.06,21700,1992,2020-02-28,5,장자호수공원역,개통 전
교문동,구리(우성),60.56,40000,1994,2020-02-17,1,장자호수공원역,개통 전
인창동,아름마을일신,84.99,46100,1999,2020-02-24,22,장자호수공원역,개통 전
토평동,우남,59.6514,33900,2000,2020-02-26,11,장자호수공원역,개통 전
수택동,남양아이좋은집,84.9965,51900,2004,2020-02-08,12,장자호수공원역,개통 전
수택동,엘지원앙,52.08,35000,1995,2020-02-22,1,장자호수공원역,개통 전
교문동,교문(동양고속),61.221,48000,1994,2020-02-24,6,장자호수공원역,개통 전
인창동,건영,61.72,34800,1994,2020-02-28,10,장자호수공원역,개통 전
인창동,건영,61.72,34000,1994,2020-02-25,4,장자호수공원역,개통 전
수택동,럭키,33.06,22700,1992,2020-02-25,7,장자호수공원역,개통 전
교문동,일성,84.85,43000,1999,2020-02-28,20,장자호수공원역,개통 전
교문동,아차산어울림아파트,84.8549,54700,2010,2020-02-22,7,장자호수공원역,개통 전
토평동,상록,84.404,60000,2002,2020-02-24,4,장자호수공원역,개통 전
수택동,엘지원앙,49.83,40000,1995,2020-02-26,5,장자호수공원역,개통 전
갈매동,한라비발디,84.61,56000,2016,2020-02-28,18,장자호수공원역,개통 전
인창동,주공2,84.99,52500,1997,2020-02-26,5,장자호수공원역,개통 전
수택동,엘지원앙,70.2,51800,1995,2020-02-26,1,장자호수공원역,개통 전
수택동,대림한숲,51.66,40000,1995,2020-02-24,5,장자호수공원역,개통 전
수택동,대림한숲,51.66,40500,1995,2020-02-24,6,장자호수공원역,개통 전
교문동,한가람아파트,62.01,52700,1994,2020-02-21,8,장자호수공원역,개통 전
교문동,하나(한성)아파트,84.726,59500,1994,2020-02-22,20,장자호수공원역,개통 전
교문동,한가람아파트,121.77,75000,1994,2020-02-24,13,장자호수공원역,개통 전
인창동,아름마을엘지,121.74,48000,1999,2020-02-17,6,장자호수공원역,개통 전
인창동,건영,83.87,41800,1994,2020-02-20,10,장자호수공원역,개통 전
인창동,한진,84.973,32600,2002,2020-02-04,23,장자호수공원역,개통 전
인창동,성원,84.99,50800,2000,2020-02-01,2,장자호수공원역,개통 전
인창동,주공2,84.99,61200,1997,2020-02-18,8,장자호수공원역,개통 전
갈매동,갈매더샵나인힐스,84.7845,60000,2016,2020-02-21,17,장자호수공원역,개통 전
토평동,한일,59.784,61400,2001,2020-02-25,18,장자호수공원역,개통 전
갈매동,갈매더샵나인힐스,82.0761,60000,2016,2020-02-17,5,장자호수공원역,개통 전
갈매동,갈매와이시티,74.97,55500,2017,2020-02-22,11,장자호수공원역,개통 전
갈매동,구리갈매스타힐스,84.95,58000,2017,2020-02-17,11,장자호수공원역,개통 전
갈매동,구리갈매스타힐스,84.95,60000,2017,2020-02-15,14,장자호수공원역,개통 전
갈매동,한라비발디,84.58,60000,2016,2020-02-26,5,장자호수공원역,개통 전
갈매동,구리갈매스타힐스,84.95,57000,2017,2020-02-15,10,장자호수공원역,개통 전
갈매동,구리갈매스타힐스,84.95,57600,2017,2020-02-11,19,장자호수공원역,개통 전
갈매동,구리갈매푸르지오,84.5889,61000,2017,2020-02-08,3,장자호수공원역,개통 전
인창동,아름마을삼성,84.9506,41500,2000,2020-02-25,23,장자호수공원역,개통 전
갈매동,한라비발디,84.64,61000,2016,2020-02-22,13,장자호수공원역,개통 전
갈매동,한라비발디,84.61,59900,2016,2020-02-08,13,장자호수공원역,개통 전
수택동,구리태영데시앙,84.86,56000,2014,2020-02-22,16,장자호수공원역,개통 전
인창동,원일가대라곡,59.999,50000,2005,2020-02-17,3,장자호수공원역,개통 전
토평동,토평마을 e편한세상,84.599,80000,2001,2020-02-07,10,장자호수공원역,개통 전
토평동,한일,59.784,61700,2001,2020-02-20,16,장자호수공원역,개통 전
토평동,한일,59.784,48000,2001,2020-02-25,1,장자호수공원역,개통 전
인창동,주공6,59.93,40400,1996,2020-02-15,2,장자호수공원역,개통 전
인창동,삼환,99.97,58000,1996,2020-02-27,16,장자호수공원역,개통 전
교문동,동방,59.97,33800,1998,2020-02-17,11,장자호수공원역,개통 전
교문동,장자마을동양,118.647,90000,2001,2020-02-19,16,장자호수공원역,개통 전
토평동,유진스웰,103.6832,54700,2009,2020-02-17,12,장자호수공원역,개통 전
인창동,주공4-2,59.97,39600,1996,2020-02-15,15,장자호수공원역,개통 전
교문동,아차산어울림아파트,84.8549,49600,2010,2020-02-25,1,장자호수공원역,개통 전
인창동,주공4-1,58.14,37000,1996,2020-02-08,4,장자호수공원역,개통 전
교문동,동방,84.96,40000,1998,2020-02-27,13,장자호수공원역,개통 전
교문동,일성,84.85,39700,1999,2020-02-25,17,장자호수공원역,개통 전
수택동,구리태영데시앙,84.91,52000,2014,2020-02-26,3,장자호수공원역,개통 전
토평동,우남,59.6514,33000,2000,2020-02-26,6,장자호수공원역,개통 전
인창동,동원베네스트,84.98,52800,2004,2020-02-17,23,장자호수공원역,개통 전
인창동,더샵그린포레2단지,84.98,48000,2015,2020-02-25,1,장자호수공원역,개통 전
인창동,현대홈타운,82.08,63250,2002,2020-02-05,7,장자호수공원역,개통 전
교문동,일성,84.85,41800,1999,2020-02-17,19,장자호수공원역,개통 전
인창동,한진,84.973,32500,2002,2020-02-15,5,장자호수공원역,개통 전
교문동,덕현,62.1,38000,1993,2020-02-24,10,장자호수공원역,개통 전
인창동,삼환,124.47,69300,1996,2020-02-07,17,장자호수공원역,개통 전
인창동,인창2차e-편한세상,59.335,56000,2006,2020-02-25,11,장자호수공원역,개통 전
교문동,한가람아파트,62.01,38500,1994,2020-02-06,1,장자호수공원역,개통 전
수택동,엘지원앙,49.83,40900,1995,2020-02-04,13,장자호수공원역,개통 전
인창동,한진,84.973,33000,2002,2020-02-18,11,장자호수공원역,개통 전
교문동,덕현,62.1,40000,1993,2020-02-22,12,장자호수공원역,개통 전
교문동,한가람아파트,62.01,40500,1994,2020-02-24,1,장자호수공원역,개통 전
갈매동,갈매더샵나인힐스,84.8212,58000,2016,2020-02-22,6,장자호수공원역,개통 전
토평동,삼성,116.824,90500,2001,2020-02-04,21,장자호수공원역,개통 전
인창동,주공4-2,59.98,38000,1996,2020-02-12,2,장자호수공원역,개통 전
인창동,주공4-1,49.69,30000,1996,2020-02-22,1,장자호수공원역,개통 전
인창동,주공2,39.86,28500,1997,2020-02-20,14,장자호수공원역,개통 전
교문동,동방,59.97,31000,1998,2020-02-20,2,장자호수공원역,개통 전
수택동,원일(555),58.32,33800,1989,2020-02-21,4,장자호수공원역,개통 전
인창동,주공4-2,59.98,37000,1996,2020-02-21,1,장자호수공원역,개통 전
갈매동,구리갈매스타힐스,74.94,54300,2017,2020-02-25,4,장자호수공원역,개통 전
수택동,진양,54.99,15500,1998,2020-02-20,4,장자호수공원역,개통 전
인창동,현대홈타운,82.08,62000,2002,2020-02-24,15,장자호수공원역,개통 전
수택동,엘지원앙,49.83,39900,1995,2020-02-10,8,장자호수공원역,개통 전
교문동,한가람아파트,62.01,47500,1994,2020-02-18,9,장자호수공원역,개통 전
인창동,인창2차e-편한세상,84.369,67500,2006,2020-02-19,23,장자호수공원역,개통 전
토평동,에스케이신일,84.7406,41800,2001,2020-02-13,20,장자호수공원역,개통 전
갈매동,갈매더샵나인힐스,84.8212,51900,2016,2020-02-19,1,장자호수공원역,개통 전
수택동,성원상떼빌,75.607,31200,2006,2020-02-25,13,장자호수공원역,개통 전
수택동,엘지원앙,70.2,54000,1995,2020-02-06,14,장자호수공원역,개통 전
수택동,유현아파트1동,59.94,47830,2000,2020-02-25,11,장자호수공원역,개통 전
갈매동,한라비발디,74.92,53000,2016,2020-02-19,2,장자호수공원역,개통 전
수택동,한성3,59.72,49900,1994,2020-02-11,20,장자호수공원역,개통 전
교문동,동방,84.96,40300,1998,2020-02-22,8,장자호수공원역,개통 전
인창동,더샵그린포레1단지,84.954,50800,2015,2020-02-08,17,장자호수공원역,개통 전
교문동,교문(동양고속),61.056,47800,1994,2020-02-22,10,장자호수공원역,개통 전
인창동,주공4-2,59.98,34000,1996,2020-02-03,1,장자호수공원역,개통 전
인창동,동양주택조합,84.98,47000,2002,2020-02-22,21,장자호수공원역,개통 전
갈매동,한라비발디,84.64,55300,2016,2020-02-19,3,장자호수공원역,개통 전
인창동,동원베네스트,84.98,47000,2004,2020-02-15,7,장자호수공원역,개통 전
갈매동,한라비발디,84.61,60000,2016,2020-02-19,20,장자호수공원역,개통 전
갈매동,한라비발디,84.61,59800,2016,2020-02-15,19,장자호수공원역,개통 전
교문동,하나(한성)아파트,84.726,66800,1994,2020-02-17,17,장자호수공원역,개통 전
인창동,동원베네스트,84.98,45800,2004,2020-02-15,5,장자호수공원역,개통 전
인창동,현대홈타운,82.08,62000,2002,2020-02-22,24,장자호수공원역,개통 전
인창동,주공6,39.87,28000,1996,2020-02-24,1,장자호수공원역,개통 전
교문동,삼산,44.73,14000,1991,2020-02-04,7,장자호수공원역,개통 전
인창동,더샵그린포레2단지,74.98,46200,2015,2020-02-15,2,장자호수공원역,개통 전
인창동,아름마을엘지,84.95,39900,1999,2020-02-11,15,장자호수공원역,개통 전
인창동,현대홈타운,82.08,58000,2002,2020-02-15,4,장자호수공원역,개통 전
인창동,현대홈타운,82.08,62000,2002,2020-02-08,14,장자호수공원역,개통 전
교문동,하나(한성)아파트,84.726,61000,1994,2020-02-19,14,장자호수공원역,개통 전
