법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
남산동,보성황실타운,217.38,47000,1993,2017-12-23,19,안심~하양 연장,개통 전
남산동,까치,59.66,13300,1992,2017-12-05,1,안심~하양 연장,개통 전
동인동3가,동남,69.42,15000,1979,2017-12-11,5,안심~하양 연장,개통 전
대봉동,센트로팰리스,153.045,64500,2007,2017-12-04,36,안심~하양 연장,개통 전
남산동,극동스타클래스남산,78.4695,42600,2014,2017-12-02,25,안심~하양 연장,개통 전
대봉동,청구맨션,72.6,18000,1978,2017-12-04,2,안심~하양 연장,개통 전
계산동2가,미소시티,118.42,41000,2007,2017-12-15,10,안심~하양 연장,개통 전
계산동2가,미소시티,124.15,43000,2007,2017-12-14,12,안심~하양 연장,개통 전
태평로2가,건영맨션,79.09,12000,1980,2017-12-01,3,안심~하양 연장,개통 전
계산동2가,미소시티,151.55,55000,2007,2017-12-12,18,안심~하양 연장,개통 전
남산동,남산그린타운,53.4089,24000,2005,2017-12-10,6,안심~하양 연장,개통 전
대봉동,대봉화성파크드림,84.0484,26000,2006,2017-12-13,12,안심~하양 연장,개통 전
태평로2가,건영맨션,80.0,14050,1980,2017-12-14,7,안심~하양 연장,개통 전
남산동,까치,53.6,13500,1992,2017-12-10,15,안심~하양 연장,개통 전
대봉동,청운맨션,167.15,43500,1986,2017-12-13,10,안심~하양 연장,개통 전
봉산동,봉산뜨란채,84.6,33000,2006,2017-12-07,10,안심~하양 연장,개통 전
계산동2가,미소시티,138.16,50000,2007,2017-12-05,18,안심~하양 연장,개통 전
남산동,보성황실타운,84.985,27000,1993,2017-12-04,25,안심~하양 연장,개통 전
대봉동,청운맨션,167.15,49500,1986,2017-12-01,8,안심~하양 연장,개통 전
