법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
옥곡동,부영조은마을(1단지),59.987,14900,2004,2017-02-18,13,경산중앙역,개통 전
백천동,부영초록마을,84.9751,18000,2004,2017-02-25,12,경산중앙역,개통 전
진량읍 북리,경산4차삼주봉황타운,59.62,9400,1998,2017-02-23,15,경산중앙역,개통 전
옥산동,협화타운,56.56,11300,1994,2017-02-03,5,경산중앙역,개통 전
백천동,경산백천월드메르디앙,77.9979,22500,2005,2017-02-10,4,경산중앙역,개통 전
중산동,경남신성,59.94,16600,1996,2017-02-08,8,경산중앙역,개통 전
중산동,경남신성,116.95,24300,1996,2017-02-15,4,경산중앙역,개통 전
백천동,경산백천월드메르디앙,121.3436,29800,2005,2017-02-11,14,경산중앙역,개통 전
진량읍 봉회리,경산2차삼주봉황타운,59.26,8250,1996,2017-02-24,2,경산중앙역,개통 전
옥곡동,부영두리마을(3단지),59.987,17250,2006,2017-02-21,5,경산중앙역,개통 전
진량읍 황제리,창신황제타운,59.91,8200,1996,2017-02-22,12,경산중앙역,개통 전
백천동,경산백천월드메르디앙,84.9481,24800,2005,2017-02-27,14,경산중앙역,개통 전
진량읍 북리,우림필유,84.9019,22300,2007,2017-02-15,2,경산중앙역,개통 전
압량읍 인안리,윤성3차,59.94,7300,1996,2017-02-11,8,경산중앙역,개통 전
옥곡동,부영두리마을(3단지),59.987,16500,2006,2017-02-13,5,경산중앙역,개통 전
중산동,옥산태왕ㆍ한라타운,59.99,15700,1996,2017-02-23,6,경산중앙역,개통 전
사정동,옥산삼산타운,59.96,11100,1995,2017-02-07,3,경산중앙역,개통 전
사정동,옥산서한이다음,84.9455,21000,2005,2017-02-24,2,경산중앙역,개통 전
대평동,대평그린빌,51.88,15900,2004,2017-02-11,6,경산중앙역,개통 전
하양읍 동서리,에코빌,84.8862,25600,2016,2017-02-09,5,경산중앙역,개통 전
사동,사동2지구화성파크드림,130.6372,38800,2010,2017-02-28,12,경산중앙역,개통 전
진량읍 황제리,창신황제타운,50.18,6950,1996,2017-02-06,4,경산중앙역,개통 전
진량읍 봉회리,경산1차삼주봉황타운,59.26,8200,1996,2017-02-06,1,경산중앙역,개통 전
정평동,한솔1차,59.92,16300,1997,2017-02-18,6,경산중앙역,개통 전
사동,초원파크,59.95,6800,1991,2017-02-17,14,경산중앙역,개통 전
중산동,경남신성,59.94,14600,1996,2017-02-27,21,경산중앙역,개통 전
계양동,계양주공,46.74,9250,1985,2017-02-26,3,경산중앙역,개통 전
계양동,계양주공,47.1,7800,1985,2017-02-15,1,경산중앙역,개통 전
계양동,계양주공,31.98,5850,1985,2017-02-23,5,경산중앙역,개통 전
중산동,펜타힐즈서한이다음,59.8949,28300,2014,2017-02-26,12,경산중앙역,개통 전
진량읍 봉회리,경산1차삼주봉황타운,33.54,4800,1996,2017-02-11,4,경산중앙역,개통 전
진량읍 신상리,보국웰리치,84.49,22500,2005,2017-02-10,17,경산중앙역,개통 전
중방동,중방e-편한세상2단지,121.929,39000,2010,2017-02-02,10,경산중앙역,개통 전
진량읍 선화리,경산1차윤성,59.94,8350,1995,2017-02-17,16,경산중앙역,개통 전
하양읍 금락리,하양금락우방(4차),59.98,14050,1997,2017-02-22,8,경산중앙역,개통 전
사동,부영1차,59.889,13000,2001,2017-02-13,4,경산중앙역,개통 전
중산동,펜타힐즈서한이다음,72.8234,33200,2014,2017-02-13,20,경산중앙역,개통 전
와촌면 덕촌리,예다인,59.7325,10800,2009,2017-02-20,6,경산중앙역,개통 전
중산동,펜타힐즈서한이다음,72.8234,31000,2014,2017-02-12,32,경산중앙역,개통 전
중방동,중방e-편한세상2단지,84.895,34500,2010,2017-02-04,10,경산중앙역,개통 전
중방동,중방e-편한세상3단지,121.929,47000,2010,2017-02-11,18,경산중앙역,개통 전
옥곡동,부영조은마을(1단지),59.987,14050,2004,2017-02-13,15,경산중앙역,개통 전
백천동,경산백천월드메르디앙,84.9481,22000,2005,2017-02-17,7,경산중앙역,개통 전
사동,동산,54.24,7100,1991,2017-02-14,2,경산중앙역,개통 전
진량읍 봉회리,경산1차삼주봉황타운,59.26,8800,1996,2017-02-23,11,경산중앙역,개통 전
중산동,경남신성,84.96,24000,1996,2017-02-08,3,경산중앙역,개통 전
와촌면 덕촌리,예다인,59.7325,10200,2009,2017-02-06,9,경산중앙역,개통 전
압량읍 신대리,경산푸르지오,84.948,31800,2015,2017-02-22,17,경산중앙역,개통 전
진량읍 신상리,보국웰리치,59.84,13390,2005,2017-02-15,2,경산중앙역,개통 전
압량읍 신대리,부영사랑으로2차,59.9605,16900,2011,2017-02-06,2,경산중앙역,개통 전
