법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
소태동,진아하이빌,83.3199,11200,2003,2010-05-16,12,광주송정역,공사 중
소태동,진아하이빌,83.3199,11200,2003,2010-05-15,12,광주송정역,공사 중
소태동,진아하이빌,83.3199,11000,2003,2010-05-15,2,광주송정역,공사 중
소태동,진아하이빌,83.3199,11200,2003,2010-05-16,7,광주송정역,공사 중
소태동,진아하이빌,83.3199,11200,2003,2010-05-16,7,광주송정역,공사 중
소태동,진아하이빌,83.3199,11000,2003,2010-05-15,2,광주송정역,공사 중
소태동,진아하이빌,83.3199,11400,2003,2010-05-15,5,광주송정역,공사 중
소태동,진아하이빌,83.3199,11200,2003,2010-05-16,3,광주송정역,공사 중
소태동,진아하이빌,59.9611,8300,2003,2010-05-15,4,광주송정역,공사 중
소태동,진아하이빌,59.9611,8300,2003,2010-05-15,3,광주송정역,공사 중
산수동,금호두암타운,94.58,13700,1993,2010-05-26,13,광주송정역,공사 중
수기동,고운하이츠(21-3),59.218,13000,2009,2010-05-25,7,광주송정역,공사 중
소태동,모아미래도,71.42,11700,2003,2010-05-12,2,광주송정역,공사 중
소태동,모아미래도,72.58,12950,2003,2010-05-19,13,광주송정역,공사 중
학동,금호베스트빌,126.274,22600,2002,2010-05-01,9,광주송정역,공사 중
산수동,무등파크,71.31,7600,1987,2010-05-28,4,광주송정역,공사 중
학동,백화,50.22,4500,1992,2010-05-20,1,광주송정역,공사 중
산수동,금호두암타운,134.79,20300,1993,2010-05-24,15,광주송정역,공사 중
운림동,라인광명,84.87,13000,1997,2010-05-17,10,광주송정역,공사 중
학동,아남,197.21,19500,1994,2010-05-18,5,광주송정역,공사 중
소태동,진아하이빌,83.3199,11400,2003,2010-05-15,5,광주송정역,공사 중
지산동,삼성,84.945,10150,1991,2010-05-03,4,광주송정역,공사 중
산수동,금호두암타운,94.57,11500,1993,2010-05-01,1,광주송정역,공사 중
계림동,금호,84.93,15500,1996,2010-05-14,18,광주송정역,공사 중
소태동,무등산아델리움,144.2784,30000,2009,2010-05-07,6,광주송정역,공사 중
운림동,라인1차,84.7,10100,1991,2010-05-09,4,광주송정역,공사 중
지산동,이화맨션,68.72,4500,1983,2010-05-15,1,광주송정역,공사 중
계림동,두산위브,84.8686,18000,2007,2010-05-14,19,광주송정역,공사 중
지산동,제일맨션,63.5,5030,2003,2010-05-14,9,광주송정역,공사 중
계림동,금호,134.76,21500,1996,2010-05-20,7,광주송정역,공사 중
지산동,푸른맨션,73.35,8100,1983,2010-05-12,1,광주송정역,공사 중
학동,삼익세라믹,76.9,9350,1989,2010-05-13,4,광주송정역,공사 중
운림동,무등파크맨션1차,119.83,10000,1990,2010-05-07,1,광주송정역,공사 중
지산동,삼성,84.945,9900,1991,2010-05-09,9,광주송정역,공사 중
소태동,모아미래도,84.64,13800,2003,2010-05-26,18,광주송정역,공사 중
소태동,모아미래도,84.64,14950,2003,2010-05-20,15,광주송정역,공사 중
운림동,라인1차,84.7,10300,1991,2010-05-15,3,광주송정역,공사 중
용산동,일광맨션,59.76,4250,1987,2010-05-10,6,광주송정역,공사 중
학동,아남,128.03,13000,1994,2010-05-17,1,광주송정역,공사 중
계림동,금호,134.76,21000,1996,2010-05-26,16,광주송정역,공사 중
학동,삼익세라믹,84.87,10500,1989,2010-05-26,12,광주송정역,공사 중
학동,삼익세라믹,76.9,10000,1989,2010-05-14,13,광주송정역,공사 중
산수동,동진맨션,83.5,6300,1984,2010-05-10,2,광주송정역,공사 중
지산동,삼성,84.945,9200,1991,2010-05-12,11,광주송정역,공사 중
운림동,라인광명,59.88,8500,1997,2010-05-12,11,광주송정역,공사 중
운림동,라인광명,59.88,8500,1997,2010-05-17,15,광주송정역,공사 중
학동,평화맨션,84.51,7500,1984,2010-05-26,13,광주송정역,공사 중
용산동,일광맨션,58.32,2500,1987,2010-05-20,7,광주송정역,공사 중
용산동,한국,59.91,5700,1997,2010-05-19,2,광주송정역,공사 중
산수동,금호두암타운,94.57,13700,1993,2010-05-17,4,광주송정역,공사 중
학동,평화맨션,84.51,8300,1984,2010-05-24,5,광주송정역,공사 중
학동,백화,50.22,4700,1992,2010-05-18,4,광주송정역,공사 중
산수동,해광파크,84.61,6500,1990,2010-05-20,4,광주송정역,공사 중
산수동,금호두암타운,94.58,12300,1993,2010-05-20,4,광주송정역,공사 중
운림동,무등파크맨션1차,84.92,9400,1990,2010-05-13,6,광주송정역,공사 중
계림동,금호,84.93,12800,1996,2010-05-03,2,광주송정역,공사 중
계림동,금호,134.76,21700,1996,2010-05-03,14,광주송정역,공사 중
용산동,한국,59.91,7000,1997,2010-05-13,2,광주송정역,공사 중
학동,금호베스트빌,126.274,19100,2002,2010-05-06,5,광주송정역,공사 중
용산동,호반맨션,59.04,5700,1991,2010-05-05,10,광주송정역,공사 중
수기동,고운하이츠(21-3),39.591,9600,2009,2010-05-11,5,광주송정역,공사 중
수기동,고운하이츠(21-3),55.976,13000,2009,2010-05-01,7,광주송정역,공사 중
운림동,샤인빌,132.9,31500,2007,2010-05-03,7,광주송정역,공사 중
학동,현대,84.87,13000,1998,2010-06-23,3,광주송정역,공사 중
소태동,진아하이빌,83.3199,11200,2003,2010-06-23,9,광주송정역,공사 중
소태동,진아하이빌,83.3199,11200,2003,2010-06-15,14,광주송정역,공사 중
소태동,진아하이빌,83.3199,11400,2003,2010-06-15,4,광주송정역,공사 중
소태동,진아하이빌,83.3199,11400,2003,2010-06-20,3,광주송정역,공사 중
지산동,삼성,127.67,17000,1991,2010-06-22,8,광주송정역,공사 중
학동,삼익세라믹,84.87,10400,1989,2010-06-03,7,광주송정역,공사 중
용산동,일광맨션,58.32,2700,1987,2010-06-21,2,광주송정역,공사 중
학동,광주,67.35,3000,1982,2010-06-27,2,광주송정역,공사 중
소태동,진아하이빌,59.9611,8300,2003,2010-06-20,5,광주송정역,공사 중
학동,평화맨션,84.51,8700,1984,2010-06-23,7,광주송정역,공사 중
소태동,백조맨션,68.46,4900,1983,2010-06-28,5,광주송정역,공사 중
용산동,일광맨션,58.32,4000,1987,2010-06-19,6,광주송정역,공사 중
계림동,금호,84.93,14000,1996,2010-06-29,15,광주송정역,공사 중
운림동,라인2차,84.7,11000,1992,2010-06-04,6,광주송정역,공사 중
소태동,대아2차,136.98,16000,1993,2010-06-10,1,광주송정역,공사 중
소태동,대아2차,221.94,16200,1993,2010-06-21,11,광주송정역,공사 중
소태동,진아하이빌1차,38.25,4400,1998,2010-06-10,5,광주송정역,공사 중
학동,백화,58.32,6000,1992,2010-06-25,12,광주송정역,공사 중
운림동,무등스위트맨션,60.0,7650,1995,2010-06-29,7,광주송정역,공사 중
용산동,동산타워,84.99,7700,1991,2010-06-03,18,광주송정역,공사 중
산수동,금호두암타운,94.57,15100,1993,2010-06-03,5,광주송정역,공사 중
운림동,라인1차,84.7,9000,1991,2010-06-27,3,광주송정역,공사 중
지산동,진아하이빌,34.4597,4400,2000,2010-06-21,9,광주송정역,공사 중
소태동,진아하이빌1차,38.25,4400,1998,2010-06-30,7,광주송정역,공사 중
산수동,동진맨션,77.76,5400,1984,2010-06-09,3,광주송정역,공사 중
소태동,진아하이빌,83.3199,10900,2003,2010-06-10,1,광주송정역,공사 중
소태동,진아하이빌,83.3199,11200,2003,2010-06-09,10,광주송정역,공사 중
소태동,진아하이빌,83.3199,10700,2003,2010-06-25,1,광주송정역,공사 중
소태동,진아하이빌,83.3199,11000,2003,2010-06-22,2,광주송정역,공사 중
학동,아남,84.93,9500,1994,2010-06-19,2,광주송정역,공사 중
소태동,대아1차,134.9,13000,1993,2010-06-07,16,광주송정역,공사 중
산수동,해광파크,84.69,8450,1990,2010-06-22,4,광주송정역,공사 중
소태동,대아1차,84.98,8300,1993,2010-06-15,3,광주송정역,공사 중
산수동,금호두암타운,134.79,20500,1993,2010-06-09,10,광주송정역,공사 중
용산동,호반맨션,59.96,5750,1991,2010-06-30,5,광주송정역,공사 중
산수동,금호두암타운,94.58,12500,1993,2010-06-07,11,광주송정역,공사 중
산수동,광명,59.91,7000,1995,2010-06-24,5,광주송정역,공사 중
운림동,라인1차,84.7,9800,1991,2010-06-20,7,광주송정역,공사 중
지산동,삼성,84.945,8800,1991,2010-06-04,14,광주송정역,공사 중
소태동,대아1차,84.98,6200,1993,2010-06-03,1,광주송정역,공사 중
소태동,진양,53.19,3300,1983,2010-06-19,4,광주송정역,공사 중
학동,무등파크,84.6,7500,1983,2010-06-14,1,광주송정역,공사 중
학동,현대,59.36,8470,1998,2010-06-06,6,광주송정역,공사 중
계림동,계림동금호2,59.703,10000,1998,2010-06-28,18,광주송정역,공사 중
계림동,금호,84.93,12000,1996,2010-06-09,1,광주송정역,공사 중
운림동,라인광명,84.87,10350,1997,2010-06-28,1,광주송정역,공사 중
소태동,온세계아이조움,84.9453,16500,2006,2010-06-21,11,광주송정역,공사 중
지산동,삼성,84.945,9500,1991,2010-06-10,14,광주송정역,공사 중
운림동,라인광명,59.88,7900,1997,2010-06-18,15,광주송정역,공사 중
용산동,호반맨션,59.96,6000,1991,2010-06-21,4,광주송정역,공사 중
소태동,모아미래도,84.64,14395,2003,2010-06-04,16,광주송정역,공사 중
소태동,모아미래도,84.64,14400,2003,2010-06-22,14,광주송정역,공사 중
소태동,모아미래도,84.64,14750,2003,2010-06-16,8,광주송정역,공사 중
지산동,푸른맨션,73.35,8000,1983,2010-06-15,4,광주송정역,공사 중
학동,삼익세라믹,84.87,11800,1989,2010-06-16,8,광주송정역,공사 중
산수동,동산로얄,84.94,7800,1989,2010-06-14,9,광주송정역,공사 중
운림동,라인광명,59.88,5950,1997,2010-06-01,14,광주송정역,공사 중
운림동,운림글로벌,84.7953,13000,2005,2010-06-15,1,광주송정역,공사 중
산수동,명성맨션,59.49,5250,1984,2010-06-13,3,광주송정역,공사 중
계림동,금호,84.93,13000,1996,2010-06-08,2,광주송정역,공사 중
소태동,모아미래도,84.64,13700,2003,2010-06-05,8,광주송정역,공사 중
용산동,동산타워,84.99,8300,1991,2010-06-03,21,광주송정역,공사 중
운림동,라인광명,84.87,10800,1997,2010-07-24,5,광주송정역,공사 중
학동,현대,59.36,7800,1998,2010-07-23,1,광주송정역,공사 중
계림동,두산위브,84.8686,18800,2007,2010-07-22,10,광주송정역,공사 중
계림동,금호,84.93,16100,1996,2010-07-17,8,광주송정역,공사 중
계림동,금호,59.85,10700,1996,2010-07-22,13,광주송정역,공사 중
지산동,동산,55.62,4650,1981,2010-07-09,4,광주송정역,공사 중
소태동,진아하이빌,83.3199,11400,2003,2010-07-30,9,광주송정역,공사 중
운림동,라인1차,84.97,9450,1991,2010-07-02,1,광주송정역,공사 중
계림동,금호,84.93,14900,1996,2010-07-25,12,광주송정역,공사 중
소태동,모아미래도,71.42,12100,2003,2010-07-10,12,광주송정역,공사 중
지산동,삼성,127.67,14250,1991,2010-07-31,5,광주송정역,공사 중
학동,평화맨션,84.51,8300,1984,2010-07-10,15,광주송정역,공사 중
지산동,삼성,84.945,9950,1991,2010-07-23,5,광주송정역,공사 중
계림동,두산위브,84.8686,21500,2007,2010-07-05,9,광주송정역,공사 중
계림동,금호,164.9,24900,1996,2010-07-09,15,광주송정역,공사 중
운림동,라인2차,133.39,14500,1992,2010-07-13,1,광주송정역,공사 중
계림동,금호,59.85,10600,1996,2010-07-17,16,광주송정역,공사 중
계림동,계림동금호2,59.703,9700,1998,2010-07-23,4,광주송정역,공사 중
운림동,무등파크맨션1차,84.92,9000,1990,2010-07-01,4,광주송정역,공사 중
산수동,금호두암타운,94.58,14000,1993,2010-07-22,4,광주송정역,공사 중
산수동,금호두암타운,94.57,12900,1993,2010-07-19,15,광주송정역,공사 중
학동,현대,84.87,13500,1998,2010-07-29,13,광주송정역,공사 중
운림동,무등파크맨션3차,59.76,6500,1994,2010-07-22,3,광주송정역,공사 중
학동,신영루체클래식(784-1),159.9842,27300,2007,2010-07-10,3,광주송정역,공사 중
학동,현대,59.36,8500,1998,2010-07-20,5,광주송정역,공사 중
지산동,삼성,127.67,14100,1991,2010-07-17,14,광주송정역,공사 중
산수동,광명,138.4,15900,1995,2010-07-31,13,광주송정역,공사 중
