법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
정왕동,영남2,59.908,17400,1996,2015-01-20,10,시흥시청역,개통 전
정왕동,계룡2,59.79,17300,1998,2015-01-17,4,시흥시청역,개통 전
월곶동,월곶4차풍림아이원,84.842,23500,2006,2015-01-02,11,시흥시청역,개통 전
월곶동,풍림아이원1차,26.94,8000,2002,2015-01-21,5,시흥시청역,개통 전
월곶동,풍림아이원2차,59.989,18300,2005,2015-01-29,2,시흥시청역,개통 전
하중동,관곡마을성원,59.73,14200,1999,2015-01-15,13,시흥시청역,개통 전
정왕동,동원,84.75,26000,1998,2015-01-18,9,시흥시청역,개통 전
미산동,부국미산아파트(1동2동3동),41.13,6500,1991,2015-01-24,4,시흥시청역,개통 전
월곶동,월곶4차풍림아이원,84.842,23700,2006,2015-01-11,12,시흥시청역,개통 전
하상동,연꽃마을태평2,59.85,15000,2003,2015-01-10,1,시흥시청역,개통 전
은행동,대우푸르지오4차,101.1734,36000,2004,2015-01-15,5,시흥시청역,개통 전
정왕동,동보,84.94,20300,1997,2015-01-09,5,시흥시청역,개통 전
정왕동,영남3,59.908,17400,1996,2015-01-31,10,시흥시청역,개통 전
정왕동,건영4,84.93,19800,2000,2015-01-27,1,시흥시청역,개통 전
정왕동,화성,128.43,28000,1997,2015-01-26,10,시흥시청역,개통 전
정왕동,아주,84.195,18450,1994,2015-01-15,19,시흥시청역,개통 전
정왕동,아주,60.625,15300,1994,2015-01-26,17,시흥시청역,개통 전
정왕동,아주,34.8,11400,1994,2015-01-19,16,시흥시청역,개통 전
정왕동,영화하이닉스,66.99,18400,2002,2015-01-24,1,시흥시청역,개통 전
정왕동,주공4,59.59,16500,1998,2015-01-24,4,시흥시청역,개통 전
정왕동,주공2,59.67,15500,1997,2015-01-05,7,시흥시청역,개통 전
정왕동,월드,59.935,18100,1995,2015-01-13,9,시흥시청역,개통 전
정왕동,주공5,84.84,23600,1998,2015-01-22,6,시흥시청역,개통 전
정왕동,주공2,84.64,21100,1997,2015-01-12,3,시흥시청역,개통 전
정왕동,주공5,59.56,16400,1998,2015-01-22,2,시흥시청역,개통 전
신천동,은하수드림힐,84.92,24000,2009,2015-01-13,4,시흥시청역,개통 전
정왕동,주공5,84.84,22700,1998,2015-01-23,9,시흥시청역,개통 전
정왕동,계룡리슈빌,84.97,23500,1997,2015-01-21,7,시흥시청역,개통 전
대야동,서해,59.58,19600,1997,2015-01-26,2,시흥시청역,개통 전
대야동,청구1,85.0,26700,1995,2015-01-15,16,시흥시청역,개통 전
