법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
매탄동,삼성1,55.16,16000,1988,2013-02-27,12,광교역,개통 전
영통동,벽적골9단지주공,59.39,22200,1999,2013-02-19,10,광교역,개통 전
매탄동,극동,59.93,17950,1998,2013-02-20,1,광교역,개통 전
망포동,동수원자이1차,84.9688,29000,2001,2013-02-21,12,광교역,개통 전
영통동,황골마을주공1,59.99,20400,1997,2013-02-15,18,광교역,개통 전
원천동,주공,41.3,12000,1987,2013-02-28,1,광교역,개통 전
매탄동,매탄주공5,83.04,31000,1985,2013-02-13,6,광교역,개통 전
매탄동,동남,49.68,15000,1989,2013-02-22,9,광교역,개통 전
영통동,청명마을대우,134.64,48400,1998,2013-02-19,19,광교역,개통 전
영통동,건영1차,134.81,40000,1999,2013-02-20,3,광교역,개통 전
매탄동,성일,49.68,14750,1988,2013-02-26,2,광교역,개통 전
망포동,망포쌍용에듀파크,59.9067,20000,2004,2013-02-25,9,광교역,개통 전
영통동,황골마을신명,59.99,20300,1997,2013-02-26,6,광교역,개통 전
영통동,건영1차,134.81,43000,1999,2013-02-07,14,광교역,개통 전
매탄동,원천성일,49.94,13000,1992,2013-02-27,10,광교역,개통 전
영통동,신나무실동보,84.9,31700,1997,2013-02-22,15,광교역,개통 전
이의동,광교e편한세상,119.7187,70650,2012,2013-02-24,18,광교역,개통 전
망포동,망포현대2아이파크,134.6617,39300,2002,2013-02-25,11,광교역,개통 전
영통동,신나무실신성,59.965,21500,1997,2013-02-18,9,광교역,개통 전
이의동,자연앤힐스테이트,84.28,40604,2012,2013-02-02,3,광교역,개통 전
매탄동,현대힐스테이트,59.648,24800,2006,2013-02-18,11,광교역,개통 전
매탄동,임광,84.96,23950,1990,2013-02-25,6,광교역,개통 전
망포동,망포현대2아이파크,101.9522,31500,2002,2013-02-27,13,광교역,개통 전
망포동,망포현대2아이파크,101.9522,31800,2002,2013-02-25,10,광교역,개통 전
영통동,신나무실건영,99.96,42000,2000,2013-02-15,4,광교역,개통 전
영통동,벽적골주공휴먼시아8단지,49.59,17000,1997,2013-02-18,5,광교역,개통 전
영통동,벽적골9단지주공,49.26,18850,1999,2013-02-20,15,광교역,개통 전
이의동,자연앤자이2단지,125.21,70300,2012,2013-02-16,5,광교역,개통 전
영통동,벽적골9단지주공,59.39,22900,1999,2013-02-08,4,광교역,개통 전
영통동,벽적골주공휴먼시아8단지,49.59,17300,1997,2013-02-16,18,광교역,개통 전
매탄동,현대힐스테이트,75.814,29500,2006,2013-02-13,8,광교역,개통 전
영통동,영통센트럴파크뷰,59.99,20500,1999,2013-02-28,18,광교역,개통 전
영통동,신나무실진흥,59.965,18200,1997,2013-02-19,1,광교역,개통 전
영통동,신나무실진흥,59.965,20300,1997,2013-02-16,12,광교역,개통 전
영통동,벽적골롯데,59.96,23300,2002,2013-02-25,18,광교역,개통 전
영통동,신나무실휴먼시아5단지,59.99,19500,1997,2013-02-18,9,광교역,개통 전
영통동,벽적골롯데,59.96,23500,2002,2013-02-25,19,광교역,개통 전
영통동,신나무실신명,84.9,32200,1997,2013-02-05,6,광교역,개통 전
매탄동,삼성2,74.4,20100,1989,2013-02-22,4,광교역,개통 전
영통동,신나무실풍림,75.69,28000,2000,2013-02-06,2,광교역,개통 전
매탄동,삼성2,84.87,21650,1989,2013-02-19,13,광교역,개통 전
매탄동,주공그린빌1,84.45,27500,2002,2013-02-16,2,광교역,개통 전
원천동,원천레이크파크,59.99,20900,1999,2013-02-21,9,광교역,개통 전
매탄동,매탄레이크파크,59.99,18300,1999,2013-02-26,14,광교역,개통 전
망포동,세흥,53.28,12000,1991,2013-02-16,2,광교역,개통 전
영통동,청명마을(주공),59.99,22300,1997,2013-02-08,17,광교역,개통 전
원천동,원천레이크파크,59.99,20000,1999,2013-02-27,10,광교역,개통 전
매탄동,우성,59.94,15300,1998,2013-02-04,12,광교역,개통 전
영통동,벽적골9단지주공,59.39,23400,1999,2013-02-25,12,광교역,개통 전
영통동,벽적골9단지주공,59.39,23000,1999,2013-02-25,6,광교역,개통 전
망포동,늘푸른벽산,84.925,23300,2000,2013-02-19,18,광교역,개통 전
영통동,신나무실휴먼시아5단지,59.99,20000,1997,2013-02-08,7,광교역,개통 전
망포동,늘푸른벽산,84.925,24500,2000,2013-02-13,3,광교역,개통 전
영통동,신나무실동보,84.9,33000,1997,2013-02-22,7,광교역,개통 전
영통동,신나무실신성,59.965,21000,1997,2013-02-02,5,광교역,개통 전
이의동,자연앤자이2단지,125.96,75750,2012,2013-02-27,25,광교역,개통 전
매탄동,현대힐스테이트,59.648,22500,2006,2013-02-21,1,광교역,개통 전
매탄동,한국2,72.84,22100,1993,2013-02-12,5,광교역,개통 전
원천동,주공,49.94,16300,1987,2013-02-23,13,광교역,개통 전
영통동,벽적골주공휴먼시아8단지,49.59,17800,1997,2013-02-21,8,광교역,개통 전
매탄동,한국2,72.84,22500,1993,2013-02-20,5,광교역,개통 전
망포동,그대가프리미어,59.9754,30800,2010,2013-02-22,16,광교역,개통 전
매탄동,주공그린빌5,59.92,25800,2002,2013-02-02,14,광교역,개통 전
영통동,청명마을(주공),59.99,21800,1997,2013-02-01,12,광교역,개통 전
이의동,자연앤힐스테이트,84.49,49386,2012,2013-02-15,9,광교역,개통 전
이의동,자연앤자이2단지,101.41,56831,2012,2013-02-18,5,광교역,개통 전
영통동,살구골마을진덕서광성지동아,101.25,36000,1998,2013-02-25,8,광교역,개통 전
매탄동,현대힐스테이트,75.814,28000,2006,2013-02-12,6,광교역,개통 전
영통동,건영1차,134.81,43250,1999,2013-02-19,15,광교역,개통 전
영통동,건영1차,134.81,44500,1999,2013-02-02,8,광교역,개통 전
매탄동,삼성3,59.76,16600,1993,2013-02-04,5,광교역,개통 전
원천동,주공,41.3,14000,1987,2013-02-22,12,광교역,개통 전
망포동,삼정라츠,84.8542,23100,2008,2013-02-05,4,광교역,개통 전
매탄동,동남,49.68,14350,1989,2013-02-25,3,광교역,개통 전
원천동,삼성1,49.14,11000,1992,2013-02-20,1,광교역,개통 전
매탄동,매탄위브하늘채,103.4857,48500,2008,2013-02-07,18,광교역,개통 전
원천동,원천레이크파크,59.94,17700,1999,2013-02-23,5,광교역,개통 전
매탄동,현대힐스테이트,84.975,32000,2006,2013-02-15,25,광교역,개통 전
망포동,동수원자이2차,145.2494,42000,2002,2013-02-18,19,광교역,개통 전
하동,광교호수마을호반써밋,84.85,43700,2011,2013-02-26,2,광교역,개통 전
하동,광교호수마을호반써밋,84.85,46600,2011,2013-02-26,31,광교역,개통 전
영통동,청명마을삼성,134.239,50600,2001,2013-02-05,8,광교역,개통 전
원천동,원천레이크파크,59.8,19200,1999,2013-02-26,6,광교역,개통 전
원천동,주공,49.94,16750,1987,2013-02-28,10,광교역,개통 전
영통동,황골마을(쌍용),59.79,21800,1998,2013-02-16,16,광교역,개통 전
매탄동,매탄위브하늘채,59.9845,28400,2008,2013-02-16,15,광교역,개통 전
영통동,벽적골주공휴먼시아8단지,59.99,20470,1997,2013-02-25,9,광교역,개통 전
영통동,영통에듀파크(331동~337동),73.79,31800,1997,2013-02-07,11,광교역,개통 전
원천동,주공,41.3,13750,1987,2013-02-26,11,광교역,개통 전
